===== Elasticsearch Rally Benchmark: m6in.xlarge =====
Timestamp: 2026-01-21T05:58:15+00:00
ES Host: es-server-m6in-xlarge

=== ES Cluster Info ===
{
  "name" : "benchmark-node",
  "cluster_name" : "rally-benchmark",
  "cluster_uuid" : "NZQcVbiXRf6S762UR88DXA",
  "version" : {
    "number" : "8.11.0",
    "build_flavor" : "default",
    "build_type" : "docker",
    "build_hash" : "d9ec3fa628c7b0ba3d25692e277ba26814820b20",
    "build_date" : "2023-11-04T10:04:57.184859352Z",
    "build_snapshot" : false,
    "lucene_version" : "9.8.0",
    "minimum_wire_compatibility_version" : "7.17.0",
    "minimum_index_compatibility_version" : "7.0.0"
  },
  "tagline" : "You Know, for Search"
}

=== ES Cluster Health ===
{
  "cluster_name" : "rally-benchmark",
  "status" : "yellow",
  "timed_out" : false,
  "number_of_nodes" : 1,
  "number_of_data_nodes" : 1,
  "active_primary_shards" : 1,
  "active_shards" : 1,
  "relocating_shards" : 0,
  "initializing_shards" : 0,
  "unassigned_shards" : 1,
  "delayed_unassigned_shards" : 0,
  "number_of_pending_tasks" : 0,
  "number_of_in_flight_fetch" : 0,
  "task_max_waiting_in_queue_millis" : 0,
  "active_shards_percent_as_number" : 50.0
}

=== Running Rally Benchmark ===
Track: geonames


    ____        ____
   / __ \____ _/ / /_  __
  / /_/ / __ `/ / / / / /
 / _, _/ /_/ / / / /_/ /
/_/ |_|\__,_/_/_/\__, /
                /____/

[INFO] Race id is [1334d1fa-ea38-4b01-8fe3-803f29da0d54]

---------------------------------
[INFO] SUCCESS (took 417 seconds)
---------------------------------

=== Rally Results ===
Duration: 417.461921714s

|                                                         Metric |         Task |           Value |   Unit |
|                                                   Dataset size |              |     6.26667     |     GB |
|                                                     Store size |              |     6.26667     |     GB |
|                                                  Translog size |              |     5.12227e-08 |     GB |
|                                         Heap used for segments |              |     0           |     MB |
|                                       Heap used for doc values |              |     0           |     MB |
|                                            Heap used for terms |              |     0           |     MB |
|                                            Heap used for norms |              |     0           |     MB |
|                                           Heap used for points |              |     0           |     MB |
|                                    Heap used for stored fields |              |     0           |     MB |
|                                                  Segment count |              |    45           |        |
|                                    Total Ingest Pipeline count |              |     0           |        |
|                                     Total Ingest Pipeline time |              |     0           |      s |
|                                   Total Ingest Pipeline failed |              |     0           |        |
|                                                 Min Throughput | index-append | 49000.9         | docs/s |
|                                                Mean Throughput | index-append | 50787.3         | docs/s |
|                                              Median Throughput | index-append | 50701.5         | docs/s |
|                                                 Max Throughput | index-append | 54024.7         | docs/s |
|                                        50th percentile latency | index-append |   662.842       |     ms |
|                                        90th percentile latency | index-append |  1063.43        |     ms |
|                                        99th percentile latency | index-append |  4447.95        |     ms |
|                                      99.9th percentile latency | index-append | 10136.8         |     ms |
|                                       100th percentile latency | index-append | 10372.2         |     ms |
|                                   50th percentile service time | index-append |   662.842       |     ms |
|                                   90th percentile service time | index-append |  1063.43        |     ms |
|                                   99th percentile service time | index-append |  4447.95        |     ms |
|                                 99.9th percentile service time | index-append | 10136.8         |     ms |
|                                  100th percentile service time | index-append | 10372.2         |     ms |
|                                                     error rate | index-append |     0           |      % |
|                                                 Min Throughput |  index-stats |    89.79        |  ops/s |
|                                                Mean Throughput |  index-stats |    89.87        |  ops/s |
|                                              Median Throughput |  index-stats |    89.88        |  ops/s |
|                                                 Max Throughput |  index-stats |    89.91        |  ops/s |
|                                        50th percentile latency |  index-stats |     2.47285     |     ms |
|                                        90th percentile latency |  index-stats |     3.28049     |     ms |
|                                        99th percentile latency |  index-stats |     3.64878     |     ms |
|                                      99.9th percentile latency |  index-stats |     4.97265     |     ms |
|                                       100th percentile latency |  index-stats |     6.0991      |     ms |
|                                   50th percentile service time |  index-stats |     1.26502     |     ms |
|                                   90th percentile service time |  index-stats |     1.43208     |     ms |
|                                   99th percentile service time |  index-stats |     1.72726     |     ms |
|                                 99.9th percentile service time |  index-stats |     4.27631     |     ms |
|                                  100th percentile service time |  index-stats |     4.84525     |     ms |
|                                                     error rate |  index-stats |     0           |      % |
|                                                 Min Throughput |   node-stats |   399.16        |  ops/s |
|                                                Mean Throughput |   node-stats |   401.26        |  ops/s |
|                                              Median Throughput |   node-stats |   401.26        |  ops/s |
|                                                 Max Throughput |   node-stats |   403.36        |  ops/s |
|                                        50th percentile latency |   node-stats |     1.8383      |     ms |
|                                        90th percentile latency |   node-stats |     2.07169     |     ms |
|                                        99th percentile latency |   node-stats |     2.36224     |     ms |
|                                      99.9th percentile latency |   node-stats |     3.35798     |     ms |
|                                       100th percentile latency |   node-stats |     3.36833     |     ms |
|                                   50th percentile service time |   node-stats |     1.8383      |     ms |
|                                   90th percentile service time |   node-stats |     2.07169     |     ms |
|                                   99th percentile service time |   node-stats |     2.36224     |     ms |
|                                 99.9th percentile service time |   node-stats |     3.35798     |     ms |
|                                  100th percentile service time |   node-stats |     3.36833     |     ms |
|                                                     error rate |   node-stats |     0           |      % |

=== ES Final Stats ===
health status index    uuid                   pri rep docs.count docs.deleted store.size pri.store.size dataset.size
yellow open   geonames xTAQysZ7Qu6x1E0tDwlh6g   1   1   22793006            0      6.2gb          6.2gb        6.2gb

{
  "_nodes" : {
    "total" : 1,
    "successful" : 1,
    "failed" : 0
  },
  "cluster_name" : "rally-benchmark",
  "nodes" : {
    "o7fh-IAJRn6fAS4zqvrgHA" : {
      "timestamp" : 1768975512540,
      "name" : "benchmark-node",
      "transport_address" : "10.100.60.187:9300",
      "host" : "10.100.60.187",
      "ip" : "10.100.60.187:9300",
      "roles" : [
        "data",
        "data_cold",
        "data_content",
        "data_frozen",
        "data_hot",
        "data_warm",
        "ingest",
        "master",
        "ml",
        "remote_cluster_client",
        "transform"
      ],
      "attributes" : {
        "transform.config_version" : "10.0.0",
        "xpack.installed" : "true",
        "ml.config_version" : "11.0.0",
        "ml.max_jvm_size" : "3221225472",
        "ml.allocated_processors_double" : "4.0",
        "ml.allocated_processors" : "4",
        "ml.machine_memory" : "16466751488"
      },
      "indices" : {
        "docs" : {
          "count" : 22793006,
          "deleted" : 0
        },
        "shard_stats" : {
          "total_count" : 1
        },
        "store" : {
          "size_in_bytes" : 6728784674,
          "total_data_set_size_in_bytes" : 6728784674,
          "reserved_in_bytes" : 0
        },
        "indexing" : {
          "index_total" : 22793006,
          "index_time_in_millis" : 1623742,
          "index_current" : 0,
          "index_failed" : 0,
          "delete_total" : 0,
          "delete_time_in_millis" : 0,
          "delete_current" : 0,
          "noop_update_total" : 0,
          "is_throttled" : false,
          "throttle_time_in_millis" : 0,
          "write_load" : 2.1298856644911153
        },
        "get" : {
          "total" : 0,
          "time_in_millis" : 0,
          "exists_total" : 0,
          "exists_time_in_millis" : 0,
          "missing_total" : 0,
          "missing_time_in_millis" : 0,
          "current" : 0
        },
        "search" : {
          "open_contexts" : 0,
          "query_total" : 0,
          "query_time_in_millis" : 0,
          "query_current" : 0,
          "fetch_total" : 0,
          "fetch_time_in_millis" : 0,
          "fetch_current" : 0,
          "scroll_total" : 0,
          "scroll_time_in_millis" : 0,
          "scroll_current" : 0,
          "suggest_total" : 0,
          "suggest_time_in_millis" : 0,
          "suggest_current" : 0
        },
        "merges" : {
          "current" : 0,
          "current_docs" : 0,
          "current_size_in_bytes" : 0,
          "total" : 19,
          "total_time_in_millis" : 594611,
          "total_docs" : 22996521,
          "total_size_in_bytes" : 5899093083,
          "total_stopped_time_in_millis" : 4971,
          "total_throttled_time_in_millis" : 123498,
          "total_auto_throttle_in_bytes" : 29212982
        },
        "refresh" : {
          "total" : 38,

===== Rally Benchmark Complete =====
