===== Elasticsearch Rally Benchmark: r8i-flex.xlarge =====
Timestamp: 2026-01-21T06:12:58+00:00
ES Host: es-server-r8i-flex-xlarge

=== ES Cluster Info ===
{
  "name" : "benchmark-node",
  "cluster_name" : "rally-benchmark",
  "cluster_uuid" : "UmvsRio7Q3WeY1_aDAQWwQ",
  "version" : {
    "number" : "8.11.0",
    "build_flavor" : "default",
    "build_type" : "docker",
    "build_hash" : "d9ec3fa628c7b0ba3d25692e277ba26814820b20",
    "build_date" : "2023-11-04T10:04:57.184859352Z",
    "build_snapshot" : false,
    "lucene_version" : "9.8.0",
    "minimum_wire_compatibility_version" : "7.17.0",
    "minimum_index_compatibility_version" : "7.0.0"
  },
  "tagline" : "You Know, for Search"
}

=== ES Cluster Health ===
{
  "cluster_name" : "rally-benchmark",
  "status" : "yellow",
  "timed_out" : false,
  "number_of_nodes" : 1,
  "number_of_data_nodes" : 1,
  "active_primary_shards" : 1,
  "active_shards" : 1,
  "relocating_shards" : 0,
  "initializing_shards" : 0,
  "unassigned_shards" : 1,
  "delayed_unassigned_shards" : 0,
  "number_of_pending_tasks" : 0,
  "number_of_in_flight_fetch" : 0,
  "task_max_waiting_in_queue_millis" : 0,
  "active_shards_percent_as_number" : 50.0
}

=== Running Rally Benchmark ===
Track: geonames


    ____        ____
   / __ \____ _/ / /_  __
  / /_/ / __ `/ / / / / /
 / _, _/ /_/ / / / /_/ /
/_/ |_|\__,_/_/_/\__, /
                /____/

[INFO] Race id is [57ff00ea-c2b0-458a-b159-9a3e0882ecac]

---------------------------------
[INFO] SUCCESS (took 351 seconds)
---------------------------------

=== Rally Results ===
Duration: 351.673834957s

|                                                         Metric |         Task |           Value |   Unit |
|                                        Total Young Gen GC time |              |     2.661       |      s |
|                                       Total Young Gen GC count |              |   164           |        |
|                                          Total Old Gen GC time |              |     0           |      s |
|                                         Total Old Gen GC count |              |     0           |        |
|                                                   Dataset size |              |    14.4241      |     GB |
|                                                     Store size |              |    14.4241      |     GB |
|                                                  Translog size |              |     5.12227e-08 |     GB |
|                                         Heap used for segments |              |     0           |     MB |
|                                       Heap used for doc values |              |     0           |     MB |
|                                            Heap used for terms |              |     0           |     MB |
|                                            Heap used for norms |              |     0           |     MB |
|                                           Heap used for points |              |     0           |     MB |
|                                    Heap used for stored fields |              |     0           |     MB |
|                                                  Segment count |              |    42           |        |
|                                    Total Ingest Pipeline count |              |     0           |        |
|                                     Total Ingest Pipeline time |              |     0           |      s |
|                                   Total Ingest Pipeline failed |              |     0           |        |
|                                                 Min Throughput | index-append | 66568.4         | docs/s |
|                                                Mean Throughput | index-append | 69094.8         | docs/s |
|                                              Median Throughput | index-append | 69197.5         | docs/s |
|                                                 Max Throughput | index-append | 70967.2         | docs/s |
|                                        50th percentile latency | index-append |   497.023       |     ms |
|                                        90th percentile latency | index-append |   794.56        |     ms |
|                                        99th percentile latency | index-append |  2810.87        |     ms |
|                                      99.9th percentile latency | index-append |  6248.24        |     ms |
|                                       100th percentile latency | index-append |  7560.34        |     ms |
|                                   50th percentile service time | index-append |   497.023       |     ms |
|                                   90th percentile service time | index-append |   794.56        |     ms |
|                                   99th percentile service time | index-append |  2810.87        |     ms |
|                                 99.9th percentile service time | index-append |  6248.24        |     ms |
|                                  100th percentile service time | index-append |  7560.34        |     ms |
|                                                     error rate | index-append |     0           |      % |
|                                                 Min Throughput |  index-stats |    90.01        |  ops/s |
|                                                Mean Throughput |  index-stats |    90.02        |  ops/s |
|                                              Median Throughput |  index-stats |    90.02        |  ops/s |
|                                                 Max Throughput |  index-stats |    90.05        |  ops/s |
|                                        50th percentile latency |  index-stats |     2.6978      |     ms |
|                                        90th percentile latency |  index-stats |     3.53035     |     ms |
|                                        99th percentile latency |  index-stats |     3.89433     |     ms |
|                                      99.9th percentile latency |  index-stats |     4.00876     |     ms |
|                                       100th percentile latency |  index-stats |     4.07062     |     ms |
|                                   50th percentile service time |  index-stats |     1.52655     |     ms |
|                                   90th percentile service time |  index-stats |     1.80768     |     ms |
|                                   99th percentile service time |  index-stats |     2.04653     |     ms |
|                                 99.9th percentile service time |  index-stats |     2.21345     |     ms |
|                                  100th percentile service time |  index-stats |     2.49103     |     ms |
|                                                     error rate |  index-stats |     0           |      % |
|                                                 Min Throughput |   node-stats |   384.94        |  ops/s |
|                                                Mean Throughput |   node-stats |   387.32        |  ops/s |
|                                              Median Throughput |   node-stats |   387.32        |  ops/s |
|                                                 Max Throughput |   node-stats |   389.69        |  ops/s |
|                                        50th percentile latency |   node-stats |     1.96183     |     ms |
|                                        90th percentile latency |   node-stats |     2.19768     |     ms |
|                                        99th percentile latency |   node-stats |     2.53996     |     ms |
|                                      99.9th percentile latency |   node-stats |     4.86378     |     ms |
|                                       100th percentile latency |   node-stats |     9.57996     |     ms |
|                                   50th percentile service time |   node-stats |     1.96183     |     ms |
|                                   90th percentile service time |   node-stats |     2.19768     |     ms |
|                                   99th percentile service time |   node-stats |     2.53996     |     ms |
|                                 99.9th percentile service time |   node-stats |     4.86378     |     ms |
|                                  100th percentile service time |   node-stats |     9.57996     |     ms |
|                                                     error rate |   node-stats |     0           |      % |

=== ES Final Stats ===
health status index    uuid                   pri rep docs.count docs.deleted store.size pri.store.size dataset.size
yellow open   geonames JuXaoEdLQq6m45wv6BT_0g   1   1   56982515            0     14.4gb         14.4gb       14.4gb

{
  "_nodes" : {
    "total" : 1,
    "successful" : 1,
    "failed" : 0
  },
  "cluster_name" : "rally-benchmark",
  "nodes" : {
    "Y5UF-o-cRmalfTsBS7GDNw" : {
      "timestamp" : 1768976329852,
      "name" : "benchmark-node",
      "transport_address" : "10.100.48.233:9300",
      "host" : "10.100.48.233",
      "ip" : "10.100.48.233:9300",
      "roles" : [
        "data",
        "data_cold",
        "data_content",
        "data_frozen",
        "data_hot",
        "data_warm",
        "ingest",
        "master",
        "ml",
        "remote_cluster_client",
        "transform"
      ],
      "attributes" : {
        "transform.config_version" : "10.0.0",
        "xpack.installed" : "true",
        "ml.config_version" : "11.0.0",
        "ml.max_jvm_size" : "3221225472",
        "ml.allocated_processors_double" : "4.0",
        "ml.allocated_processors" : "4",
        "ml.machine_memory" : "33088798720"
      },
      "indices" : {
        "docs" : {
          "count" : 56982515,
          "deleted" : 0
        },
        "shard_stats" : {
          "total_count" : 1
        },
        "store" : {
          "size_in_bytes" : 15487739995,
          "total_data_set_size_in_bytes" : 15487739995,
          "reserved_in_bytes" : 0
        },
        "indexing" : {
          "index_total" : 56982515,
          "index_time_in_millis" : 2774724,
          "index_current" : 0,
          "index_failed" : 0,
          "delete_total" : 0,
          "delete_time_in_millis" : 0,
          "delete_current" : 0,
          "noop_update_total" : 0,
          "is_throttled" : false,
          "throttle_time_in_millis" : 0,
          "write_load" : 1.412131851359731
        },
        "get" : {
          "total" : 0,
          "time_in_millis" : 0,
          "exists_total" : 0,
          "exists_time_in_millis" : 0,
          "missing_total" : 0,
          "missing_time_in_millis" : 0,
          "current" : 0
        },
        "search" : {
          "open_contexts" : 0,
          "query_total" : 0,
          "query_time_in_millis" : 0,
          "query_current" : 0,
          "fetch_total" : 0,
          "fetch_time_in_millis" : 0,
          "fetch_current" : 0,
          "scroll_total" : 0,
          "scroll_time_in_millis" : 0,
          "scroll_current" : 0,
          "suggest_total" : 0,
          "suggest_time_in_millis" : 0,
          "suggest_current" : 0
        },
        "merges" : {
          "current" : 1,
          "current_docs" : 21903702,
          "current_size_in_bytes" : 5368135614,
          "total" : 46,
          "total_time_in_millis" : 1084436,
          "total_docs" : 78362645,
          "total_size_in_bytes" : 19844190442,
          "total_stopped_time_in_millis" : 19590,
          "total_throttled_time_in_millis" : 310661,
          "total_auto_throttle_in_bytes" : 22780416
        },
        "refresh" : {
          "total" : 75,

===== Rally Benchmark Complete =====
