===== Elasticsearch Rally Benchmark: m5.xlarge =====
Timestamp: 2026-01-21T06:49:25+00:00
ES Host: es-server-m5-xlarge

=== ES Cluster Info ===
{
  "name" : "benchmark-node",
  "cluster_name" : "rally-benchmark",
  "cluster_uuid" : "rDM3QEowT2yPUX8xWk-QNg",
  "version" : {
    "number" : "8.11.0",
    "build_flavor" : "default",
    "build_type" : "docker",
    "build_hash" : "d9ec3fa628c7b0ba3d25692e277ba26814820b20",
    "build_date" : "2023-11-04T10:04:57.184859352Z",
    "build_snapshot" : false,
    "lucene_version" : "9.8.0",
    "minimum_wire_compatibility_version" : "7.17.0",
    "minimum_index_compatibility_version" : "7.0.0"
  },
  "tagline" : "You Know, for Search"
}

=== ES Cluster Health ===
{
  "cluster_name" : "rally-benchmark",
  "status" : "yellow",
  "timed_out" : false,
  "number_of_nodes" : 1,
  "number_of_data_nodes" : 1,
  "active_primary_shards" : 1,
  "active_shards" : 1,
  "relocating_shards" : 0,
  "initializing_shards" : 0,
  "unassigned_shards" : 1,
  "delayed_unassigned_shards" : 0,
  "number_of_pending_tasks" : 0,
  "number_of_in_flight_fetch" : 0,
  "task_max_waiting_in_queue_millis" : 0,
  "active_shards_percent_as_number" : 50.0
}

=== Running Rally Benchmark ===
Track: geonames


    ____        ____
   / __ \____ _/ / /_  __
  / /_/ / __ `/ / / / / /
 / _, _/ /_/ / / / /_/ /
/_/ |_|\__,_/_/_/\__, /
                /____/

[INFO] Race id is [90370098-ba59-4deb-808d-bf3e8c2a44bb]

---------------------------------
[INFO] SUCCESS (took 465 seconds)
---------------------------------

=== Rally Results ===
Duration: 465.857673372s

|                                                         Metric |         Task |           Value |   Unit |
|                                     Total Ingest Pipeline time |              |     0           |      s |
|                                   Total Ingest Pipeline failed |              |     0           |        |
|                                                 Min Throughput | index-append | 37454.7         | docs/s |
|                                                Mean Throughput | index-append | 38887.8         | docs/s |
|                                              Median Throughput | index-append | 38458.9         | docs/s |
|                                                 Max Throughput | index-append | 41719.9         | docs/s |
|                                        50th percentile latency | index-append |   888.67        |     ms |
|                                        90th percentile latency | index-append |  1256.03        |     ms |
|                                        99th percentile latency | index-append |  6388.99        |     ms |
|                                      99.9th percentile latency | index-append | 11749.2         |     ms |
|                                       100th percentile latency | index-append | 12202.9         |     ms |
|                                   50th percentile service time | index-append |   888.67        |     ms |
|                                   90th percentile service time | index-append |  1256.03        |     ms |
|                                   99th percentile service time | index-append |  6388.99        |     ms |
|                                 99.9th percentile service time | index-append | 11749.2         |     ms |
|                                  100th percentile service time | index-append | 12202.9         |     ms |
|                                                     error rate | index-append |     0           |      % |
|                                                 Min Throughput |  index-stats |    90.01        |  ops/s |
|                                                Mean Throughput |  index-stats |    90.03        |  ops/s |
|                                              Median Throughput |  index-stats |    90.03        |  ops/s |
|                                                 Max Throughput |  index-stats |    90.05        |  ops/s |
|                                        50th percentile latency |  index-stats |     2.1585      |     ms |
|                                        90th percentile latency |  index-stats |     2.95788     |     ms |
|                                        99th percentile latency |  index-stats |     3.1908      |     ms |
|                                      99.9th percentile latency |  index-stats |     5.0928      |     ms |
|                                       100th percentile latency |  index-stats |     5.57443     |     ms |
|                                   50th percentile service time |  index-stats |     0.940268    |     ms |
|                                   90th percentile service time |  index-stats |     1.03901     |     ms |
|                                   99th percentile service time |  index-stats |     1.16257     |     ms |
|                                 99.9th percentile service time |  index-stats |     3.00114     |     ms |
|                                  100th percentile service time |  index-stats |     4.76786     |     ms |
|                                                     error rate |  index-stats |     0           |      % |
|                                                 Min Throughput |   node-stats |   387.65        |  ops/s |
|                                                Mean Throughput |   node-stats |   389.19        |  ops/s |
|                                              Median Throughput |   node-stats |   389.19        |  ops/s |
|                                                 Max Throughput |   node-stats |   390.73        |  ops/s |
|                                        50th percentile latency |   node-stats |     1.94957     |     ms |
|                                        90th percentile latency |   node-stats |     2.23756     |     ms |
|                                        99th percentile latency |   node-stats |     2.50499     |     ms |
|                                      99.9th percentile latency |   node-stats |     8.23181     |     ms |
|                                       100th percentile latency |   node-stats |     8.68822     |     ms |
|                                   50th percentile service time |   node-stats |     1.94957     |     ms |
|                                   90th percentile service time |   node-stats |     2.23756     |     ms |
|                                   99th percentile service time |   node-stats |     2.50499     |     ms |
|                                 99.9th percentile service time |   node-stats |     8.23181     |     ms |
|                                  100th percentile service time |   node-stats |     8.68822     |     ms |
|                                                     error rate |   node-stats |     0           |      % |

=== ES Final Stats ===
health status index    uuid                   pri rep docs.count docs.deleted store.size pri.store.size dataset.size
yellow open   geonames qrdt9VJtQHmpxf2nR-iVPw   1   1   68379018            0     15.1gb         15.1gb       15.1gb

{
  "_nodes" : {
    "total" : 1,
    "successful" : 1,
    "failed" : 0
  },
  "cluster_name" : "rally-benchmark",
  "nodes" : {
    "FUkjKxsJSfeua2oH4spewQ" : {
      "timestamp" : 1768978630911,
      "name" : "benchmark-node",
      "transport_address" : "10.100.60.248:9300",
      "host" : "10.100.60.248",
      "ip" : "10.100.60.248:9300",
      "roles" : [
        "data",
        "data_cold",
        "data_content",
        "data_frozen",
        "data_hot",
        "data_warm",
        "ingest",
        "master",
        "ml",
        "remote_cluster_client",
        "transform"
      ],
      "attributes" : {
        "ml.allocated_processors_double" : "4.0",
        "ml.max_jvm_size" : "3221225472",
        "ml.config_version" : "11.0.0",
        "xpack.installed" : "true",
        "transform.config_version" : "10.0.0",
        "ml.machine_memory" : "16376565760",
        "ml.allocated_processors" : "4"
      },
      "indices" : {
        "docs" : {
          "count" : 68379018,
          "deleted" : 0
        },
        "shard_stats" : {
          "total_count" : 1
        },
        "store" : {
          "size_in_bytes" : 16234209725,
          "total_data_set_size_in_bytes" : 16234209725,
          "reserved_in_bytes" : 0
        },
        "indexing" : {
          "index_total" : 68379018,
          "index_time_in_millis" : 6380638,
          "index_current" : 0,
          "index_failed" : 0,
          "delete_total" : 0,
          "delete_time_in_millis" : 0,
          "delete_current" : 0,
          "noop_update_total" : 0,
          "is_throttled" : false,
          "throttle_time_in_millis" : 0,
          "write_load" : 1.4995376026238179
        },
        "get" : {
          "total" : 0,
          "time_in_millis" : 0,
          "exists_total" : 0,
          "exists_time_in_millis" : 0,
          "missing_total" : 0,
          "missing_time_in_millis" : 0,
          "current" : 0
        },
        "search" : {
          "open_contexts" : 0,
          "query_total" : 0,
          "query_time_in_millis" : 0,
          "query_current" : 0,
          "fetch_total" : 0,
          "fetch_time_in_millis" : 0,
          "fetch_current" : 0,
          "scroll_total" : 0,
          "scroll_time_in_millis" : 0,
          "scroll_current" : 0,
          "suggest_total" : 0,
          "suggest_time_in_millis" : 0,
          "suggest_current" : 0
        },
        "merges" : {
          "current" : 0,
          "current_docs" : 0,
          "current_size_in_bytes" : 0,
          "total" : 56,
          "total_time_in_millis" : 2782104,
          "total_docs" : 113650412,
          "total_size_in_bytes" : 28699282654,
          "total_stopped_time_in_millis" : 48462,
          "total_throttled_time_in_millis" : 411641,
          "total_auto_throttle_in_bytes" : 42943156
        },
        "refresh" : {
          "total" : 87,

===== Rally Benchmark Complete =====
