===== Elasticsearch Rally Benchmark: m5.xlarge =====
Timestamp: 2026-01-21T05:43:46+00:00
ES Host: es-server-m5-xlarge

=== ES Cluster Info ===
{
  "name" : "benchmark-node",
  "cluster_name" : "rally-benchmark",
  "cluster_uuid" : "rDM3QEowT2yPUX8xWk-QNg",
  "version" : {
    "number" : "8.11.0",
    "build_flavor" : "default",
    "build_type" : "docker",
    "build_hash" : "d9ec3fa628c7b0ba3d25692e277ba26814820b20",
    "build_date" : "2023-11-04T10:04:57.184859352Z",
    "build_snapshot" : false,
    "lucene_version" : "9.8.0",
    "minimum_wire_compatibility_version" : "7.17.0",
    "minimum_index_compatibility_version" : "7.0.0"
  },
  "tagline" : "You Know, for Search"
}

=== ES Cluster Health ===
{
  "cluster_name" : "rally-benchmark",
  "status" : "green",
  "timed_out" : false,
  "number_of_nodes" : 1,
  "number_of_data_nodes" : 1,
  "active_primary_shards" : 0,
  "active_shards" : 0,
  "relocating_shards" : 0,
  "initializing_shards" : 0,
  "unassigned_shards" : 0,
  "delayed_unassigned_shards" : 0,
  "number_of_pending_tasks" : 0,
  "number_of_in_flight_fetch" : 0,
  "task_max_waiting_in_queue_millis" : 0,
  "active_shards_percent_as_number" : 100.0
}

=== Running Rally Benchmark ===
Track: geonames


    ____        ____
   / __ \____ _/ / /_  __
  / /_/ / __ `/ / / / / /
 / _, _/ /_/ / / / /_/ /
/_/ |_|\__,_/_/_/\__, /
                /____/

[INFO] Race id is [405f8a9e-1f7e-46c2-b381-fbbb5cca5736]

---------------------------------
[INFO] SUCCESS (took 501 seconds)
---------------------------------

=== Rally Results ===
Duration: 502.102093747s

|                                                         Metric |         Task |           Value |   Unit |
|                                        Total Young Gen GC time |              |     3.503       |      s |
|                                       Total Young Gen GC count |              |   159           |        |
|                                          Total Old Gen GC time |              |     0           |      s |
|                                         Total Old Gen GC count |              |     0           |        |
|                                                   Dataset size |              |     3.13099     |     GB |
|                                                     Store size |              |     3.13099     |     GB |
|                                                  Translog size |              |     5.12227e-08 |     GB |
|                                         Heap used for segments |              |     0           |     MB |
|                                       Heap used for doc values |              |     0           |     MB |
|                                            Heap used for terms |              |     0           |     MB |
|                                            Heap used for norms |              |     0           |     MB |
|                                           Heap used for points |              |     0           |     MB |
|                                    Heap used for stored fields |              |     0           |     MB |
|                                                  Segment count |              |    41           |        |
|                                    Total Ingest Pipeline count |              |     0           |        |
|                                     Total Ingest Pipeline time |              |     0           |      s |
|                                   Total Ingest Pipeline failed |              |     0           |        |
|                                                 Min Throughput | index-append | 32958.1         | docs/s |
|                                                Mean Throughput | index-append | 35804           | docs/s |
|                                              Median Throughput | index-append | 36191.4         | docs/s |
|                                                 Max Throughput | index-append | 37574.6         | docs/s |
|                                        50th percentile latency | index-append |   820.419       |     ms |
|                                        90th percentile latency | index-append |  1335.33        |     ms |
|                                        99th percentile latency | index-append |  7155.97        |     ms |
|                                      99.9th percentile latency | index-append | 14110.2         |     ms |
|                                       100th percentile latency | index-append | 14279.5         |     ms |
|                                   50th percentile service time | index-append |   820.419       |     ms |
|                                   90th percentile service time | index-append |  1335.33        |     ms |
|                                   99th percentile service time | index-append |  7155.97        |     ms |
|                                 99.9th percentile service time | index-append | 14110.2         |     ms |
|                                  100th percentile service time | index-append | 14279.5         |     ms |
|                                                     error rate | index-append |     0           |      % |
|                                                 Min Throughput |  index-stats |    89.89        |  ops/s |
|                                                Mean Throughput |  index-stats |    89.93        |  ops/s |
|                                              Median Throughput |  index-stats |    89.94        |  ops/s |
|                                                 Max Throughput |  index-stats |    89.96        |  ops/s |
|                                        50th percentile latency |  index-stats |     2.36609     |     ms |
|                                        90th percentile latency |  index-stats |     3.17559     |     ms |
|                                        99th percentile latency |  index-stats |     3.43997     |     ms |
|                                      99.9th percentile latency |  index-stats |     5.19394     |     ms |
|                                       100th percentile latency |  index-stats |     5.53854     |     ms |
|                                   50th percentile service time |  index-stats |     1.1679      |     ms |
|                                   90th percentile service time |  index-stats |     1.33011     |     ms |
|                                   99th percentile service time |  index-stats |     1.47748     |     ms |
|                                 99.9th percentile service time |  index-stats |     2.75378     |     ms |
|                                  100th percentile service time |  index-stats |     3.98904     |     ms |
|                                                     error rate |  index-stats |     0           |      % |
|                                                 Min Throughput |   node-stats |   305.71        |  ops/s |
|                                                Mean Throughput |   node-stats |   327.34        |  ops/s |
|                                              Median Throughput |   node-stats |   332.06        |  ops/s |
|                                                 Max Throughput |   node-stats |   344.24        |  ops/s |
|                                        50th percentile latency |   node-stats |     2.11422     |     ms |
|                                        90th percentile latency |   node-stats |     2.70807     |     ms |
|                                        99th percentile latency |   node-stats |     3.14196     |     ms |
|                                      99.9th percentile latency |   node-stats |     5.47016     |     ms |
|                                       100th percentile latency |   node-stats |     5.59408     |     ms |
|                                   50th percentile service time |   node-stats |     2.11422     |     ms |
|                                   90th percentile service time |   node-stats |     2.70807     |     ms |
|                                   99th percentile service time |   node-stats |     3.14196     |     ms |
|                                 99.9th percentile service time |   node-stats |     5.47016     |     ms |
|                                  100th percentile service time |   node-stats |     5.59408     |     ms |
|                                                     error rate |   node-stats |     0           |      % |

=== ES Final Stats ===
health status index    uuid                   pri rep docs.count docs.deleted store.size pri.store.size dataset.size
yellow open   geonames qrdt9VJtQHmpxf2nR-iVPw   1   1   11396503            0      3.1gb          3.1gb        3.1gb

{
  "_nodes" : {
    "total" : 1,
    "successful" : 1,
    "failed" : 0
  },
  "cluster_name" : "rally-benchmark",
  "nodes" : {
    "FUkjKxsJSfeua2oH4spewQ" : {
      "timestamp" : 1768974728391,
      "name" : "benchmark-node",
      "transport_address" : "10.100.60.248:9300",
      "host" : "10.100.60.248",
      "ip" : "10.100.60.248:9300",
      "roles" : [
        "data",
        "data_cold",
        "data_content",
        "data_frozen",
        "data_hot",
        "data_warm",
        "ingest",
        "master",
        "ml",
        "remote_cluster_client",
        "transform"
      ],
      "attributes" : {
        "ml.allocated_processors_double" : "4.0",
        "ml.max_jvm_size" : "3221225472",
        "ml.config_version" : "11.0.0",
        "xpack.installed" : "true",
        "transform.config_version" : "10.0.0",
        "ml.machine_memory" : "16376565760",
        "ml.allocated_processors" : "4"
      },
      "indices" : {
        "docs" : {
          "count" : 11396503,
          "deleted" : 0
        },
        "shard_stats" : {
          "total_count" : 1
        },
        "store" : {
          "size_in_bytes" : 3361871101,
          "total_data_set_size_in_bytes" : 3361871101,
          "reserved_in_bytes" : 0
        },
        "indexing" : {
          "index_total" : 11396503,
          "index_time_in_millis" : 1099050,
          "index_current" : 0,
          "index_failed" : 0,
          "delete_total" : 0,
          "delete_time_in_millis" : 0,
          "delete_current" : 0,
          "noop_update_total" : 0,
          "is_throttled" : false,
          "throttle_time_in_millis" : 0,
          "write_load" : 3.117421782554957
        },
        "get" : {
          "total" : 0,
          "time_in_millis" : 0,
          "exists_total" : 0,
          "exists_time_in_millis" : 0,
          "missing_total" : 0,
          "missing_time_in_millis" : 0,
          "current" : 0
        },
        "search" : {
          "open_contexts" : 0,
          "query_total" : 0,
          "query_time_in_millis" : 0,
          "query_current" : 0,
          "fetch_total" : 0,
          "fetch_time_in_millis" : 0,
          "fetch_current" : 0,
          "scroll_total" : 0,
          "scroll_time_in_millis" : 0,
          "scroll_current" : 0,
          "suggest_total" : 0,
          "suggest_time_in_millis" : 0,
          "suggest_current" : 0
        },
        "merges" : {
          "current" : 0,
          "current_docs" : 0,
          "current_size_in_bytes" : 0,
          "total" : 10,
          "total_time_in_millis" : 315514,
          "total_docs" : 9208058,
          "total_size_in_bytes" : 2422199882,
          "total_stopped_time_in_millis" : 0,
          "total_throttled_time_in_millis" : 57325,
          "total_auto_throttle_in_bytes" : 20626315
        },
        "refresh" : {
          "total" : 24,

===== Rally Benchmark Complete =====
