===== Elasticsearch Rally Benchmark: c5d.xlarge =====
Timestamp: 2026-01-21T06:19:10+00:00
ES Host: es-server-c5d-xlarge

=== ES Cluster Info ===
{
  "name" : "benchmark-node",
  "cluster_name" : "rally-benchmark",
  "cluster_uuid" : "mykmpZKnQa67o8HKAkKv5w",
  "version" : {
    "number" : "8.11.0",
    "build_flavor" : "default",
    "build_type" : "docker",
    "build_hash" : "d9ec3fa628c7b0ba3d25692e277ba26814820b20",
    "build_date" : "2023-11-04T10:04:57.184859352Z",
    "build_snapshot" : false,
    "lucene_version" : "9.8.0",
    "minimum_wire_compatibility_version" : "7.17.0",
    "minimum_index_compatibility_version" : "7.0.0"
  },
  "tagline" : "You Know, for Search"
}

=== ES Cluster Health ===
{
  "cluster_name" : "rally-benchmark",
  "status" : "yellow",
  "timed_out" : false,
  "number_of_nodes" : 1,
  "number_of_data_nodes" : 1,
  "active_primary_shards" : 1,
  "active_shards" : 1,
  "relocating_shards" : 0,
  "initializing_shards" : 0,
  "unassigned_shards" : 1,
  "delayed_unassigned_shards" : 0,
  "number_of_pending_tasks" : 0,
  "number_of_in_flight_fetch" : 0,
  "task_max_waiting_in_queue_millis" : 0,
  "active_shards_percent_as_number" : 50.0
}

=== Running Rally Benchmark ===
Track: geonames


    ____        ____
   / __ \____ _/ / /_  __
  / /_/ / __ `/ / / / / /
 / _, _/ /_/ / / / /_/ /
/_/ |_|\__,_/_/_/\__, /
                /____/

[INFO] Race id is [355e3d04-b844-4b39-94c0-56e0f7ccc97f]

---------------------------------
[INFO] SUCCESS (took 455 seconds)
---------------------------------

=== Rally Results ===
Duration: 456.332294398s

|                                                         Metric |         Task |           Value |   Unit |
|                                        Total Young Gen GC time |              |     3.503       |      s |
|                                       Total Young Gen GC count |              |   169           |        |
|                                          Total Old Gen GC time |              |     0           |      s |
|                                         Total Old Gen GC count |              |     0           |        |
|                                                   Dataset size |              |    15.12        |     GB |
|                                                     Store size |              |    15.12        |     GB |
|                                                  Translog size |              |     5.12227e-08 |     GB |
|                                         Heap used for segments |              |     0           |     MB |
|                                       Heap used for doc values |              |     0           |     MB |
|                                            Heap used for terms |              |     0           |     MB |
|                                            Heap used for norms |              |     0           |     MB |
|                                           Heap used for points |              |     0           |     MB |
|                                    Heap used for stored fields |              |     0           |     MB |
|                                                  Segment count |              |    49           |        |
|                                    Total Ingest Pipeline count |              |     0           |        |
|                                     Total Ingest Pipeline time |              |     0           |      s |
|                                   Total Ingest Pipeline failed |              |     0           |        |
|                                                 Min Throughput | index-append | 39022.9         | docs/s |
|                                                Mean Throughput | index-append | 41904.7         | docs/s |
|                                              Median Throughput | index-append | 40962.1         | docs/s |
|                                                 Max Throughput | index-append | 47087           | docs/s |
|                                        50th percentile latency | index-append |   854.92        |     ms |
|                                        90th percentile latency | index-append |  1372.21        |     ms |
|                                        99th percentile latency | index-append |  5606.71        |     ms |
|                                      99.9th percentile latency | index-append | 13765.2         |     ms |
|                                       100th percentile latency | index-append | 14971.1         |     ms |
|                                   50th percentile service time | index-append |   854.92        |     ms |
|                                   90th percentile service time | index-append |  1372.21        |     ms |
|                                   99th percentile service time | index-append |  5606.71        |     ms |
|                                 99.9th percentile service time | index-append | 13765.2         |     ms |
|                                  100th percentile service time | index-append | 14971.1         |     ms |
|                                                     error rate | index-append |     0           |      % |
|                                                 Min Throughput |  index-stats |    89.97        |  ops/s |
|                                                Mean Throughput |  index-stats |    89.99        |  ops/s |
|                                              Median Throughput |  index-stats |    89.99        |  ops/s |
|                                                 Max Throughput |  index-stats |    90           |  ops/s |
|                                        50th percentile latency |  index-stats |     2.10322     |     ms |
|                                        90th percentile latency |  index-stats |     2.898       |     ms |
|                                        99th percentile latency |  index-stats |     3.08733     |     ms |
|                                      99.9th percentile latency |  index-stats |     3.89316     |     ms |
|                                       100th percentile latency |  index-stats |     5.55398     |     ms |
|                                   50th percentile service time |  index-stats |     0.915754    |     ms |
|                                   90th percentile service time |  index-stats |     0.99615     |     ms |
|                                   99th percentile service time |  index-stats |     1.2155      |     ms |
|                                 99.9th percentile service time |  index-stats |     3.09088     |     ms |
|                                  100th percentile service time |  index-stats |     3.73022     |     ms |
|                                                     error rate |  index-stats |     0           |      % |
|                                                 Min Throughput |   node-stats |   362.31        |  ops/s |
|                                                Mean Throughput |   node-stats |   366.35        |  ops/s |
|                                              Median Throughput |   node-stats |   366.35        |  ops/s |
|                                                 Max Throughput |   node-stats |   370.39        |  ops/s |
|                                        50th percentile latency |   node-stats |     2.07207     |     ms |
|                                        90th percentile latency |   node-stats |     2.39367     |     ms |
|                                        99th percentile latency |   node-stats |     3.7058      |     ms |
|                                      99.9th percentile latency |   node-stats |     9.14716     |     ms |
|                                       100th percentile latency |   node-stats |     9.49195     |     ms |
|                                   50th percentile service time |   node-stats |     2.07207     |     ms |
|                                   90th percentile service time |   node-stats |     2.39367     |     ms |
|                                   99th percentile service time |   node-stats |     3.7058      |     ms |
|                                 99.9th percentile service time |   node-stats |     9.14716     |     ms |
|                                  100th percentile service time |   node-stats |     9.49195     |     ms |
|                                                     error rate |   node-stats |     0           |      % |

=== ES Final Stats ===
health status index    uuid                   pri rep docs.count docs.deleted store.size pri.store.size dataset.size
yellow open   geonames 4DNcRF2WQva7IJ-EM7BFjA   1   1   56982515            0     15.1gb         15.1gb       15.1gb

{
  "_nodes" : {
    "total" : 1,
    "successful" : 1,
    "failed" : 0
  },
  "cluster_name" : "rally-benchmark",
  "nodes" : {
    "3HHJfW-mTiW5gwNU8hVaiQ" : {
      "timestamp" : 1768976806949,
      "name" : "benchmark-node",
      "transport_address" : "10.100.56.180:9300",
      "host" : "10.100.56.180",
      "ip" : "10.100.56.180:9300",
      "roles" : [
        "data",
        "data_cold",
        "data_content",
        "data_frozen",
        "data_hot",
        "data_warm",
        "ingest",
        "master",
        "ml",
        "remote_cluster_client",
        "transform"
      ],
      "attributes" : {
        "ml.config_version" : "11.0.0",
        "ml.max_jvm_size" : "3221225472",
        "ml.allocated_processors_double" : "4.0",
        "ml.allocated_processors" : "4",
        "ml.machine_memory" : "8109600768",
        "transform.config_version" : "10.0.0",
        "xpack.installed" : "true"
      },
      "indices" : {
        "docs" : {
          "count" : 56982515,
          "deleted" : 0
        },
        "shard_stats" : {
          "total_count" : 1
        },
        "store" : {
          "size_in_bytes" : 16235024312,
          "total_data_set_size_in_bytes" : 16235024312,
          "reserved_in_bytes" : 0
        },
        "indexing" : {
          "index_total" : 56982515,
          "index_time_in_millis" : 5065638,
          "index_current" : 0,
          "index_failed" : 0,
          "delete_total" : 0,
          "delete_time_in_millis" : 0,
          "delete_current" : 0,
          "noop_update_total" : 0,
          "is_throttled" : false,
          "throttle_time_in_millis" : 0,
          "write_load" : 2.073033715289812
        },
        "get" : {
          "total" : 0,
          "time_in_millis" : 0,
          "exists_total" : 0,
          "exists_time_in_millis" : 0,
          "missing_total" : 0,
          "missing_time_in_millis" : 0,
          "current" : 0
        },
        "search" : {
          "open_contexts" : 0,
          "query_total" : 0,
          "query_time_in_millis" : 0,
          "query_current" : 0,
          "fetch_total" : 0,
          "fetch_time_in_millis" : 0,
          "fetch_current" : 0,
          "scroll_total" : 0,
          "scroll_time_in_millis" : 0,
          "scroll_current" : 0,
          "suggest_total" : 0,
          "suggest_time_in_millis" : 0,
          "suggest_current" : 0
        },
        "merges" : {
          "current" : 1,
          "current_docs" : 21959743,
          "current_size_in_bytes" : 5364194564,
          "total" : 44,
          "total_time_in_millis" : 2245109,
          "total_docs" : 79600181,
          "total_size_in_bytes" : 20168645157,
          "total_stopped_time_in_millis" : 68798,
          "total_throttled_time_in_millis" : 260966,
          "total_auto_throttle_in_bytes" : 48831846
        },
        "refresh" : {
          "total" : 74,

===== Rally Benchmark Complete =====
