===== Elasticsearch Rally Benchmark: r7i.xlarge =====
Timestamp: 2026-01-21T06:07:09+00:00
ES Host: es-server-r7i-xlarge

=== ES Cluster Info ===
{
  "name" : "benchmark-node",
  "cluster_name" : "rally-benchmark",
  "cluster_uuid" : "UZmHR788RGq2KIa_vZVPCg",
  "version" : {
    "number" : "8.11.0",
    "build_flavor" : "default",
    "build_type" : "docker",
    "build_hash" : "d9ec3fa628c7b0ba3d25692e277ba26814820b20",
    "build_date" : "2023-11-04T10:04:57.184859352Z",
    "build_snapshot" : false,
    "lucene_version" : "9.8.0",
    "minimum_wire_compatibility_version" : "7.17.0",
    "minimum_index_compatibility_version" : "7.0.0"
  },
  "tagline" : "You Know, for Search"
}

=== ES Cluster Health ===
{
  "cluster_name" : "rally-benchmark",
  "status" : "yellow",
  "timed_out" : false,
  "number_of_nodes" : 1,
  "number_of_data_nodes" : 1,
  "active_primary_shards" : 1,
  "active_shards" : 1,
  "relocating_shards" : 0,
  "initializing_shards" : 0,
  "unassigned_shards" : 1,
  "delayed_unassigned_shards" : 0,
  "number_of_pending_tasks" : 0,
  "number_of_in_flight_fetch" : 0,
  "task_max_waiting_in_queue_millis" : 0,
  "active_shards_percent_as_number" : 50.0
}

=== Running Rally Benchmark ===
Track: geonames


    ____        ____
   / __ \____ _/ / /_  __
  / /_/ / __ `/ / / / / /
 / _, _/ /_/ / / / /_/ /
/_/ |_|\__,_/_/_/\__, /
                /____/

[INFO] Race id is [c05b3c1c-d0f7-4be8-b902-d5afece9d793]

---------------------------------
[INFO] SUCCESS (took 397 seconds)
---------------------------------

=== Rally Results ===
Duration: 397.688236732s

|                                                         Metric |         Task |           Value |   Unit |
|                                              Median Throughput |  index-stats |    90.03        |  ops/s |
|                                                 Max Throughput |  index-stats |    90.05        |  ops/s |
|                                        50th percentile latency |  index-stats |     2.42762     |     ms |
|                                        90th percentile latency |  index-stats |     3.20399     |     ms |
|                                        99th percentile latency |  index-stats |     3.63223     |     ms |
|                                      99.9th percentile latency |  index-stats |     3.83758     |     ms |
|                                       100th percentile latency |  index-stats |     3.86366     |     ms |
|                                   50th percentile service time |  index-stats |     1.16795     |     ms |
|                                   90th percentile service time |  index-stats |     1.46433     |     ms |
|                                   99th percentile service time |  index-stats |     1.6438      |     ms |
|                                 99.9th percentile service time |  index-stats |     1.80745     |     ms |
|                                  100th percentile service time |  index-stats |     2.211       |     ms |
|                                                     error rate |  index-stats |     0           |      % |
|                                                 Min Throughput |   node-stats |   401.67        |  ops/s |
|                                                Mean Throughput |   node-stats |   409.58        |  ops/s |
|                                              Median Throughput |   node-stats |   409.58        |  ops/s |
|                                                 Max Throughput |   node-stats |   417.5         |  ops/s |
|                                        50th percentile latency |   node-stats |     1.79294     |     ms |
|                                        90th percentile latency |   node-stats |     2.17418     |     ms |
|                                        99th percentile latency |   node-stats |     2.40642     |     ms |
|                                      99.9th percentile latency |   node-stats |     3.49137     |     ms |
|                                       100th percentile latency |   node-stats |     3.77483     |     ms |
|                                   50th percentile service time |   node-stats |     1.79294     |     ms |
|                                   90th percentile service time |   node-stats |     2.17418     |     ms |
|                                   99th percentile service time |   node-stats |     2.40642     |     ms |
|                                 99.9th percentile service time |   node-stats |     3.49137     |     ms |
|                                  100th percentile service time |   node-stats |     3.77483     |     ms |
|                                                     error rate |   node-stats |     0           |      % |

=== ES Final Stats ===
health status index    uuid                   pri rep docs.count docs.deleted store.size pri.store.size dataset.size
yellow open   geonames VttKqo_7Q46gZ2cjgVdIag   1   1   45586012            0     10.4gb         10.4gb       10.4gb

{
  "_nodes" : {
    "total" : 1,
    "successful" : 1,
    "failed" : 0
  },
  "cluster_name" : "rally-benchmark",
  "nodes" : {
    "-IN2Z1UMQOKJaASazpE9cQ" : {
      "timestamp" : 1768976027554,
      "name" : "benchmark-node",
      "transport_address" : "10.100.51.210:9300",
      "host" : "10.100.51.210",
      "ip" : "10.100.51.210:9300",
      "roles" : [
        "data",
        "data_cold",
        "data_content",
        "data_frozen",
        "data_hot",
        "data_warm",
        "ingest",
        "master",
        "ml",
        "remote_cluster_client",
        "transform"
      ],
      "attributes" : {
        "ml.allocated_processors_double" : "4.0",
        "ml.allocated_processors" : "4",
        "ml.machine_memory" : "33088770048",
        "transform.config_version" : "10.0.0",
        "xpack.installed" : "true",
        "ml.config_version" : "11.0.0",
        "ml.max_jvm_size" : "3221225472"
      },
      "indices" : {
        "docs" : {
          "count" : 45586012,
          "deleted" : 0
        },
        "shard_stats" : {
          "total_count" : 1
        },
        "store" : {
          "size_in_bytes" : 11271711721,
          "total_data_set_size_in_bytes" : 11271711721,
          "reserved_in_bytes" : 0
        },
        "indexing" : {
          "index_total" : 45586012,
          "index_time_in_millis" : 2816103,
          "index_current" : 0,
          "index_failed" : 0,
          "delete_total" : 0,
          "delete_time_in_millis" : 0,
          "delete_current" : 0,
          "noop_update_total" : 0,
          "is_throttled" : false,
          "throttle_time_in_millis" : 0,
          "write_load" : 1.6869946585478872
        },
        "get" : {
          "total" : 0,
          "time_in_millis" : 0,
          "exists_total" : 0,
          "exists_time_in_millis" : 0,
          "missing_total" : 0,
          "missing_time_in_millis" : 0,
          "current" : 0
        },
        "search" : {
          "open_contexts" : 0,
          "query_total" : 0,
          "query_time_in_millis" : 0,
          "query_current" : 0,
          "fetch_total" : 0,
          "fetch_time_in_millis" : 0,
          "fetch_current" : 0,
          "scroll_total" : 0,
          "scroll_time_in_millis" : 0,
          "scroll_current" : 0,
          "suggest_total" : 0,
          "suggest_time_in_millis" : 0,
          "suggest_current" : 0
        },
        "merges" : {
          "current" : 0,
          "current_docs" : 0,
          "current_size_in_bytes" : 0,
          "total" : 37,
          "total_time_in_millis" : 1053224,
          "total_docs" : 67289969,
          "total_size_in_bytes" : 17014979436,
          "total_stopped_time_in_millis" : 19748,
          "total_throttled_time_in_millis" : 217686,
          "total_auto_throttle_in_bytes" : 44392587
        },
        "refresh" : {
          "total" : 60,

===== Rally Benchmark Complete =====
