===== Elasticsearch Rally Benchmark: m7i.xlarge =====
Timestamp: 2026-01-21T05:45:52+00:00
ES Host: es-server-m7i-xlarge

=== ES Cluster Info ===
{
  "name" : "benchmark-node",
  "cluster_name" : "rally-benchmark",
  "cluster_uuid" : "KAUL-ry5TjenNAW0Oua-AQ",
  "version" : {
    "number" : "8.11.0",
    "build_flavor" : "default",
    "build_type" : "docker",
    "build_hash" : "d9ec3fa628c7b0ba3d25692e277ba26814820b20",
    "build_date" : "2023-11-04T10:04:57.184859352Z",
    "build_snapshot" : false,
    "lucene_version" : "9.8.0",
    "minimum_wire_compatibility_version" : "7.17.0",
    "minimum_index_compatibility_version" : "7.0.0"
  },
  "tagline" : "You Know, for Search"
}

=== ES Cluster Health ===
{
  "cluster_name" : "rally-benchmark",
  "status" : "yellow",
  "timed_out" : false,
  "number_of_nodes" : 1,
  "number_of_data_nodes" : 1,
  "active_primary_shards" : 1,
  "active_shards" : 1,
  "relocating_shards" : 0,
  "initializing_shards" : 0,
  "unassigned_shards" : 1,
  "delayed_unassigned_shards" : 0,
  "number_of_pending_tasks" : 0,
  "number_of_in_flight_fetch" : 0,
  "task_max_waiting_in_queue_millis" : 0,
  "active_shards_percent_as_number" : 50.0
}

=== Running Rally Benchmark ===
Track: geonames


    ____        ____
   / __ \____ _/ / /_  __
  / /_/ / __ `/ / / / / /
 / _, _/ /_/ / / / /_/ /
/_/ |_|\__,_/_/_/\__, /
                /____/

[INFO] Race id is [75d3bff4-cd72-4651-8658-406ad8afef62]

---------------------------------
[INFO] SUCCESS (took 397 seconds)
---------------------------------

=== Rally Results ===
Duration: 398.077285366s

|                                                         Metric |         Task |           Value |   Unit |
|                                        Total Young Gen GC time |              |     2.932       |      s |
|                                       Total Young Gen GC count |              |   165           |        |
|                                          Total Old Gen GC time |              |     0           |      s |
|                                         Total Old Gen GC count |              |     0           |        |
|                                                   Dataset size |              |     6.59275     |     GB |
|                                                     Store size |              |     6.59275     |     GB |
|                                                  Translog size |              |     5.12227e-08 |     GB |
|                                         Heap used for segments |              |     0           |     MB |
|                                       Heap used for doc values |              |     0           |     MB |
|                                            Heap used for terms |              |     0           |     MB |
|                                            Heap used for norms |              |     0           |     MB |
|                                           Heap used for points |              |     0           |     MB |
|                                    Heap used for stored fields |              |     0           |     MB |
|                                                  Segment count |              |    39           |        |
|                                    Total Ingest Pipeline count |              |     0           |        |
|                                     Total Ingest Pipeline time |              |     0           |      s |
|                                   Total Ingest Pipeline failed |              |     0           |        |
|                                                 Min Throughput | index-append | 54181.4         | docs/s |
|                                                Mean Throughput | index-append | 56100.4         | docs/s |
|                                              Median Throughput | index-append | 55766.8         | docs/s |
|                                                 Max Throughput | index-append | 59721.9         | docs/s |
|                                        50th percentile latency | index-append |   623.776       |     ms |
|                                        90th percentile latency | index-append |   977.267       |     ms |
|                                        99th percentile latency | index-append |  3930.53        |     ms |
|                                      99.9th percentile latency | index-append |  8679.14        |     ms |
|                                       100th percentile latency | index-append |  9126.64        |     ms |
|                                   50th percentile service time | index-append |   623.776       |     ms |
|                                   90th percentile service time | index-append |   977.267       |     ms |
|                                   99th percentile service time | index-append |  3930.53        |     ms |
|                                 99.9th percentile service time | index-append |  8679.14        |     ms |
|                                  100th percentile service time | index-append |  9126.64        |     ms |
|                                                     error rate | index-append |     0           |      % |
|                                                 Min Throughput |  index-stats |    90.01        |  ops/s |
|                                                Mean Throughput |  index-stats |    90.02        |  ops/s |
|                                              Median Throughput |  index-stats |    90.02        |  ops/s |
|                                                 Max Throughput |  index-stats |    90.04        |  ops/s |
|                                        50th percentile latency |  index-stats |     2.83302     |     ms |
|                                        90th percentile latency |  index-stats |     3.70742     |     ms |
|                                        99th percentile latency |  index-stats |     4.04432     |     ms |
|                                      99.9th percentile latency |  index-stats |     4.25298     |     ms |
|                                       100th percentile latency |  index-stats |     4.33173     |     ms |
|                                   50th percentile service time |  index-stats |     1.69501     |     ms |
|                                   90th percentile service time |  index-stats |     1.968       |     ms |
|                                   99th percentile service time |  index-stats |     2.18681     |     ms |
|                                 99.9th percentile service time |  index-stats |     2.27382     |     ms |
|                                  100th percentile service time |  index-stats |     2.30614     |     ms |
|                                                     error rate |  index-stats |     0           |      % |
|                                                 Min Throughput |   node-stats |   341.95        |  ops/s |
|                                                Mean Throughput |   node-stats |   344.13        |  ops/s |
|                                              Median Throughput |   node-stats |   344.39        |  ops/s |
|                                                 Max Throughput |   node-stats |   346.05        |  ops/s |
|                                        50th percentile latency |   node-stats |     2.3245      |     ms |
|                                        90th percentile latency |   node-stats |     2.64926     |     ms |
|                                        99th percentile latency |   node-stats |     2.84009     |     ms |
|                                      99.9th percentile latency |   node-stats |     4.16016     |     ms |
|                                       100th percentile latency |   node-stats |     4.16411     |     ms |
|                                   50th percentile service time |   node-stats |     2.3245      |     ms |
|                                   90th percentile service time |   node-stats |     2.64926     |     ms |
|                                   99th percentile service time |   node-stats |     2.84009     |     ms |
|                                 99.9th percentile service time |   node-stats |     4.16016     |     ms |
|                                  100th percentile service time |   node-stats |     4.16411     |     ms |
|                                                     error rate |   node-stats |     0           |      % |

=== ES Final Stats ===
health status index    uuid                   pri rep docs.count docs.deleted store.size pri.store.size dataset.size
yellow open   geonames R3eiP6fpRyiTUXubm6Ywyg   1   1   26308006            0      6.5gb          6.5gb        6.5gb

{
  "_nodes" : {
    "total" : 1,
    "successful" : 1,
    "failed" : 0
  },
  "cluster_name" : "rally-benchmark",
  "nodes" : {
    "A9g4WiHFQ5CWIm9XOa7p7w" : {
      "timestamp" : 1768974750827,
      "name" : "benchmark-node",
      "transport_address" : "10.100.39.38:9300",
      "host" : "10.100.39.38",
      "ip" : "10.100.39.38:9300",
      "roles" : [
        "data",
        "data_cold",
        "data_content",
        "data_frozen",
        "data_hot",
        "data_warm",
        "ingest",
        "master",
        "ml",
        "remote_cluster_client",
        "transform"
      ],
      "attributes" : {
        "ml.allocated_processors_double" : "4.0",
        "ml.allocated_processors" : "4",
        "ml.machine_memory" : "16466751488",
        "transform.config_version" : "10.0.0",
        "xpack.installed" : "true",
        "ml.config_version" : "11.0.0",
        "ml.max_jvm_size" : "3221225472"
      },
      "indices" : {
        "docs" : {
          "count" : 26308006,
          "deleted" : 0
        },
        "shard_stats" : {
          "total_count" : 1
        },
        "store" : {
          "size_in_bytes" : 7078906433,
          "total_data_set_size_in_bytes" : 7078906433,
          "reserved_in_bytes" : 0
        },
        "indexing" : {
          "index_total" : 26308006,
          "index_time_in_millis" : 1698860,
          "index_current" : 0,
          "index_failed" : 0,
          "delete_total" : 0,
          "delete_time_in_millis" : 0,
          "delete_current" : 0,
          "noop_update_total" : 0,
          "is_throttled" : false,
          "throttle_time_in_millis" : 0,
          "write_load" : 0.9605231087541797
        },
        "get" : {
          "total" : 0,
          "time_in_millis" : 0,
          "exists_total" : 0,
          "exists_time_in_millis" : 0,
          "missing_total" : 0,
          "missing_time_in_millis" : 0,
          "current" : 0
        },
        "search" : {
          "open_contexts" : 0,
          "query_total" : 0,
          "query_time_in_millis" : 0,
          "query_current" : 0,
          "fetch_total" : 0,
          "fetch_time_in_millis" : 0,
          "fetch_current" : 0,
          "scroll_total" : 0,
          "scroll_time_in_millis" : 0,
          "scroll_current" : 0,
          "suggest_total" : 0,
          "suggest_time_in_millis" : 0,
          "suggest_current" : 0
        },
        "merges" : {
          "current" : 0,
          "current_docs" : 0,
          "current_size_in_bytes" : 0,
          "total" : 21,
          "total_time_in_millis" : 604636,
          "total_docs" : 26379263,
          "total_size_in_bytes" : 6832758196,
          "total_stopped_time_in_millis" : 27417,
          "total_throttled_time_in_millis" : 176482,
          "total_auto_throttle_in_bytes" : 31868708
        },
        "refresh" : {
          "total" : 46,

===== Rally Benchmark Complete =====
