===== Elasticsearch Rally Benchmark: m7i.xlarge =====
Timestamp: 2026-01-21T06:10:12+00:00
ES Host: es-server-m7i-xlarge

=== ES Cluster Info ===
{
  "name" : "benchmark-node",
  "cluster_name" : "rally-benchmark",
  "cluster_uuid" : "KAUL-ry5TjenNAW0Oua-AQ",
  "version" : {
    "number" : "8.11.0",
    "build_flavor" : "default",
    "build_type" : "docker",
    "build_hash" : "d9ec3fa628c7b0ba3d25692e277ba26814820b20",
    "build_date" : "2023-11-04T10:04:57.184859352Z",
    "build_snapshot" : false,
    "lucene_version" : "9.8.0",
    "minimum_wire_compatibility_version" : "7.17.0",
    "minimum_index_compatibility_version" : "7.0.0"
  },
  "tagline" : "You Know, for Search"
}

=== ES Cluster Health ===
{
  "cluster_name" : "rally-benchmark",
  "status" : "yellow",
  "timed_out" : false,
  "number_of_nodes" : 1,
  "number_of_data_nodes" : 1,
  "active_primary_shards" : 1,
  "active_shards" : 1,
  "relocating_shards" : 0,
  "initializing_shards" : 0,
  "unassigned_shards" : 1,
  "delayed_unassigned_shards" : 0,
  "number_of_pending_tasks" : 0,
  "number_of_in_flight_fetch" : 0,
  "task_max_waiting_in_queue_millis" : 0,
  "active_shards_percent_as_number" : 50.0
}

=== Running Rally Benchmark ===
Track: geonames


    ____        ____
   / __ \____ _/ / /_  __
  / /_/ / __ `/ / / / / /
 / _, _/ /_/ / / / /_/ /
/_/ |_|\__,_/_/_/\__, /
                /____/

[INFO] Race id is [924db34d-55ad-4477-9845-207a0ffb37d5]

---------------------------------
[INFO] SUCCESS (took 412 seconds)
---------------------------------

=== Rally Results ===
Duration: 413.233587625s

|                                                         Metric |         Task |           Value |   Unit |
|                                              Median Throughput |  index-stats |    90.01        |  ops/s |
|                                                 Max Throughput |  index-stats |    90.03        |  ops/s |
|                                        50th percentile latency |  index-stats |     2.70504     |     ms |
|                                        90th percentile latency |  index-stats |     3.55547     |     ms |
|                                        99th percentile latency |  index-stats |     3.95618     |     ms |
|                                      99.9th percentile latency |  index-stats |     4.77175     |     ms |
|                                       100th percentile latency |  index-stats |     5.4818      |     ms |
|                                   50th percentile service time |  index-stats |     1.52836     |     ms |
|                                   90th percentile service time |  index-stats |     1.79468     |     ms |
|                                   99th percentile service time |  index-stats |     2.01982     |     ms |
|                                 99.9th percentile service time |  index-stats |     2.72939     |     ms |
|                                  100th percentile service time |  index-stats |     3.49503     |     ms |
|                                                     error rate |  index-stats |     0           |      % |
|                                                 Min Throughput |   node-stats |   365.8         |  ops/s |
|                                                Mean Throughput |   node-stats |   367.87        |  ops/s |
|                                              Median Throughput |   node-stats |   367.87        |  ops/s |
|                                                 Max Throughput |   node-stats |   369.94        |  ops/s |
|                                        50th percentile latency |   node-stats |     1.97826     |     ms |
|                                        90th percentile latency |   node-stats |     2.33495     |     ms |
|                                        99th percentile latency |   node-stats |     2.64734     |     ms |
|                                      99.9th percentile latency |   node-stats |     3.24369     |     ms |
|                                       100th percentile latency |   node-stats |     3.84747     |     ms |
|                                   50th percentile service time |   node-stats |     1.97826     |     ms |
|                                   90th percentile service time |   node-stats |     2.33495     |     ms |
|                                   99th percentile service time |   node-stats |     2.64734     |     ms |
|                                 99.9th percentile service time |   node-stats |     3.24369     |     ms |
|                                  100th percentile service time |   node-stats |     3.84747     |     ms |
|                                                     error rate |   node-stats |     0           |      % |

=== ES Final Stats ===
health status index    uuid                   pri rep docs.count docs.deleted store.size pri.store.size dataset.size
yellow open   geonames R3eiP6fpRyiTUXubm6Ywyg   1   1   60497515            0     15.9gb         15.9gb       15.9gb

{
  "_nodes" : {
    "total" : 1,
    "successful" : 1,
    "failed" : 0
  },
  "cluster_name" : "rally-benchmark",
  "nodes" : {
    "A9g4WiHFQ5CWIm9XOa7p7w" : {
      "timestamp" : 1768976225427,
      "name" : "benchmark-node",
      "transport_address" : "10.100.39.38:9300",
      "host" : "10.100.39.38",
      "ip" : "10.100.39.38:9300",
      "roles" : [
        "data",
        "data_cold",
        "data_content",
        "data_frozen",
        "data_hot",
        "data_warm",
        "ingest",
        "master",
        "ml",
        "remote_cluster_client",
        "transform"
      ],
      "attributes" : {
        "ml.allocated_processors_double" : "4.0",
        "ml.allocated_processors" : "4",
        "ml.machine_memory" : "16466751488",
        "transform.config_version" : "10.0.0",
        "xpack.installed" : "true",
        "ml.config_version" : "11.0.0",
        "ml.max_jvm_size" : "3221225472"
      },
      "indices" : {
        "docs" : {
          "count" : 60497515,
          "deleted" : 0
        },
        "shard_stats" : {
          "total_count" : 1
        },
        "store" : {
          "size_in_bytes" : 17086568651,
          "total_data_set_size_in_bytes" : 17086568651,
          "reserved_in_bytes" : 0
        },
        "indexing" : {
          "index_total" : 60497515,
          "index_time_in_millis" : 3919845,
          "index_current" : 0,
          "index_failed" : 0,
          "delete_total" : 0,
          "delete_time_in_millis" : 0,
          "delete_current" : 0,
          "noop_update_total" : 0,
          "is_throttled" : false,
          "throttle_time_in_millis" : 0,
          "write_load" : 1.2086043868055396
        },
        "get" : {
          "total" : 0,
          "time_in_millis" : 0,
          "exists_total" : 0,
          "exists_time_in_millis" : 0,
          "missing_total" : 0,
          "missing_time_in_millis" : 0,
          "current" : 0
        },
        "search" : {
          "open_contexts" : 0,
          "query_total" : 0,
          "query_time_in_millis" : 0,
          "query_current" : 0,
          "fetch_total" : 0,
          "fetch_time_in_millis" : 0,
          "fetch_current" : 0,
          "scroll_total" : 0,
          "scroll_time_in_millis" : 0,
          "scroll_current" : 0,
          "suggest_total" : 0,
          "suggest_time_in_millis" : 0,
          "suggest_current" : 0
        },
        "merges" : {
          "current" : 1,
          "current_docs" : 16485378,
          "current_size_in_bytes" : 3918592185,
          "total" : 45,
          "total_time_in_millis" : 1550718,
          "total_docs" : 80997276,
          "total_size_in_bytes" : 20575292042,
          "total_stopped_time_in_millis" : 69303,
          "total_throttled_time_in_millis" : 358035,
          "total_auto_throttle_in_bytes" : 52830847
        },
        "refresh" : {
          "total" : 80,

===== Rally Benchmark Complete =====
