===== Elasticsearch Rally Benchmark: c5n.xlarge =====
Timestamp: 2026-01-21T06:45:20+00:00
ES Host: es-server-c5n-xlarge

=== ES Cluster Info ===
{
  "name" : "benchmark-node",
  "cluster_name" : "rally-benchmark",
  "cluster_uuid" : "vQP7VkRWS_Ok37TwNp8_yQ",
  "version" : {
    "number" : "8.11.0",
    "build_flavor" : "default",
    "build_type" : "docker",
    "build_hash" : "d9ec3fa628c7b0ba3d25692e277ba26814820b20",
    "build_date" : "2023-11-04T10:04:57.184859352Z",
    "build_snapshot" : false,
    "lucene_version" : "9.8.0",
    "minimum_wire_compatibility_version" : "7.17.0",
    "minimum_index_compatibility_version" : "7.0.0"
  },
  "tagline" : "You Know, for Search"
}

=== ES Cluster Health ===
{
  "cluster_name" : "rally-benchmark",
  "status" : "yellow",
  "timed_out" : false,
  "number_of_nodes" : 1,
  "number_of_data_nodes" : 1,
  "active_primary_shards" : 1,
  "active_shards" : 1,
  "relocating_shards" : 0,
  "initializing_shards" : 0,
  "unassigned_shards" : 1,
  "delayed_unassigned_shards" : 0,
  "number_of_pending_tasks" : 0,
  "number_of_in_flight_fetch" : 0,
  "task_max_waiting_in_queue_millis" : 0,
  "active_shards_percent_as_number" : 50.0
}

=== Running Rally Benchmark ===
Track: geonames


    ____        ____
   / __ \____ _/ / /_  __
  / /_/ / __ `/ / / / / /
 / _, _/ /_/ / / / /_/ /
/_/ |_|\__,_/_/_/\__, /
                /____/

[INFO] Race id is [e7e49ec9-ec58-4dfe-9256-759e081abbe6]

---------------------------------
[INFO] SUCCESS (took 481 seconds)
---------------------------------

=== Rally Results ===
Duration: 481.753184637s

|                                                         Metric |         Task |           Value |   Unit |
|                                        50th percentile latency |  index-stats |     1.684       |     ms |
|                                        90th percentile latency |  index-stats |     2.51632     |     ms |
|                                        99th percentile latency |  index-stats |     3.03833     |     ms |
|                                      99.9th percentile latency |  index-stats |     5.06277     |     ms |
|                                       100th percentile latency |  index-stats |     5.9326      |     ms |
|                                   50th percentile service time |  index-stats |     0.756861    |     ms |
|                                   90th percentile service time |  index-stats |     0.892653    |     ms |
|                                   99th percentile service time |  index-stats |     1.0975      |     ms |
|                                 99.9th percentile service time |  index-stats |     3.59212     |     ms |
|                                  100th percentile service time |  index-stats |     5.44122     |     ms |
|                                                     error rate |  index-stats |     0           |      % |
|                                                 Min Throughput |   node-stats |   435.46        |  ops/s |
|                                                Mean Throughput |   node-stats |   439.62        |  ops/s |
|                                              Median Throughput |   node-stats |   439.62        |  ops/s |
|                                                 Max Throughput |   node-stats |   443.78        |  ops/s |
|                                        50th percentile latency |   node-stats |     1.57783     |     ms |
|                                        90th percentile latency |   node-stats |     1.92055     |     ms |
|                                        99th percentile latency |   node-stats |     2.09891     |     ms |
|                                      99.9th percentile latency |   node-stats |     4.36592     |     ms |
|                                       100th percentile latency |   node-stats |     5.13686     |     ms |
|                                   50th percentile service time |   node-stats |     1.57783     |     ms |
|                                   90th percentile service time |   node-stats |     1.92055     |     ms |
|                                   99th percentile service time |   node-stats |     2.09891     |     ms |
|                                 99.9th percentile service time |   node-stats |     4.36592     |     ms |
|                                  100th percentile service time |   node-stats |     5.13686     |     ms |
|                                                     error rate |   node-stats |     0           |      % |

=== ES Final Stats ===
health status index    uuid                   pri rep docs.count docs.deleted store.size pri.store.size dataset.size
yellow open   geonames e98ppnVGSkOL_-cax0_jwQ   1   1  103803527            0     22.5gb         22.5gb       22.5gb

{
  "_nodes" : {
    "total" : 1,
    "successful" : 1,
    "failed" : 0
  },
  "cluster_name" : "rally-benchmark",
  "nodes" : {
    "z-ZphL_9RJeaoxj9-481-Q" : {
      "timestamp" : 1768978401935,
      "name" : "benchmark-node",
      "transport_address" : "10.100.48.215:9300",
      "host" : "10.100.48.215",
      "ip" : "10.100.48.215:9300",
      "roles" : [
        "data",
        "data_cold",
        "data_content",
        "data_frozen",
        "data_hot",
        "data_warm",
        "ingest",
        "master",
        "ml",
        "remote_cluster_client",
        "transform"
      ],
      "attributes" : {
        "ml.max_jvm_size" : "3221225472",
        "ml.config_version" : "11.0.0",
        "xpack.installed" : "true",
        "transform.config_version" : "10.0.0",
        "ml.machine_memory" : "10686992384",
        "ml.allocated_processors" : "4",
        "ml.allocated_processors_double" : "4.0"
      },
      "indices" : {
        "docs" : {
          "count" : 103803527,
          "deleted" : 0
        },
        "shard_stats" : {
          "total_count" : 1
        },
        "store" : {
          "size_in_bytes" : 24198773690,
          "total_data_set_size_in_bytes" : 24198773690,
          "reserved_in_bytes" : 0
        },
        "indexing" : {
          "index_total" : 103803527,
          "index_time_in_millis" : 9527190,
          "index_current" : 0,
          "index_failed" : 0,
          "delete_total" : 0,
          "delete_time_in_millis" : 0,
          "delete_current" : 0,
          "noop_update_total" : 0,
          "is_throttled" : false,
          "throttle_time_in_millis" : 0,
          "write_load" : 2.2547603454401273
        },
        "get" : {
          "total" : 0,
          "time_in_millis" : 0,
          "exists_total" : 0,
          "exists_time_in_millis" : 0,
          "missing_total" : 0,
          "missing_time_in_millis" : 0,
          "current" : 0
        },
        "search" : {
          "open_contexts" : 0,
          "query_total" : 0,
          "query_time_in_millis" : 0,
          "query_current" : 0,
          "fetch_total" : 0,
          "fetch_time_in_millis" : 0,
          "fetch_current" : 0,
          "scroll_total" : 0,
          "scroll_time_in_millis" : 0,
          "scroll_current" : 0,
          "suggest_total" : 0,
          "suggest_time_in_millis" : 0,
          "suggest_current" : 0
        },
        "merges" : {
          "current" : 0,
          "current_docs" : 0,
          "current_size_in_bytes" : 0,
          "total" : 82,
          "total_time_in_millis" : 5663021,
          "total_docs" : 196134428,
          "total_size_in_bytes" : 49115458446,
          "total_stopped_time_in_millis" : 528592,
          "total_throttled_time_in_millis" : 606223,
          "total_auto_throttle_in_bytes" : 59819111
        },
        "refresh" : {
          "total" : 119,

===== Rally Benchmark Complete =====
