===== Elasticsearch Rally Benchmark: c8i-flex.xlarge =====
Timestamp: 2026-01-21T07:31:27+00:00
ES Host: es-server-c8i-flex-xlarge

=== ES Cluster Info ===
{
  "name" : "benchmark-node",
  "cluster_name" : "rally-benchmark",
  "cluster_uuid" : "EYkdBq7WSYiIanTn3JHMGg",
  "version" : {
    "number" : "8.11.0",
    "build_flavor" : "default",
    "build_type" : "docker",
    "build_hash" : "d9ec3fa628c7b0ba3d25692e277ba26814820b20",
    "build_date" : "2023-11-04T10:04:57.184859352Z",
    "build_snapshot" : false,
    "lucene_version" : "9.8.0",
    "minimum_wire_compatibility_version" : "7.17.0",
    "minimum_index_compatibility_version" : "7.0.0"
  },
  "tagline" : "You Know, for Search"
}

=== ES Cluster Health ===
{
  "cluster_name" : "rally-benchmark",
  "status" : "yellow",
  "timed_out" : false,
  "number_of_nodes" : 1,
  "number_of_data_nodes" : 1,
  "active_primary_shards" : 1,
  "active_shards" : 1,
  "relocating_shards" : 0,
  "initializing_shards" : 0,
  "unassigned_shards" : 1,
  "delayed_unassigned_shards" : 0,
  "number_of_pending_tasks" : 0,
  "number_of_in_flight_fetch" : 0,
  "task_max_waiting_in_queue_millis" : 0,
  "active_shards_percent_as_number" : 50.0
}

=== Running Rally Benchmark ===
Track: geonames


    ____        ____
   / __ \____ _/ / /_  __
  / /_/ / __ `/ / / / / /
 / _, _/ /_/ / / / /_/ /
/_/ |_|\__,_/_/_/\__, /
                /____/

[INFO] Race id is [9289ee27-a794-4877-b884-52bb2e1113c5]

---------------------------------
[INFO] SUCCESS (took 366 seconds)
---------------------------------

=== Rally Results ===
Duration: 367.322172482s

|                                                         Metric |         Task |           Value |   Unit |
|                                                 Min Throughput | index-append | 61534           | docs/s |
|                                                Mean Throughput | index-append | 64071.5         | docs/s |
|                                              Median Throughput | index-append | 63648.5         | docs/s |
|                                                 Max Throughput | index-append | 69784.4         | docs/s |
|                                        50th percentile latency | index-append |   505.63        |     ms |
|                                        90th percentile latency | index-append |   906.679       |     ms |
|                                        99th percentile latency | index-append |  2963.02        |     ms |
|                                      99.9th percentile latency | index-append |  7276.25        |     ms |
|                                       100th percentile latency | index-append | 11673.9         |     ms |
|                                   50th percentile service time | index-append |   505.63        |     ms |
|                                   90th percentile service time | index-append |   906.679       |     ms |
|                                   99th percentile service time | index-append |  2963.02        |     ms |
|                                 99.9th percentile service time | index-append |  7276.25        |     ms |
|                                  100th percentile service time | index-append | 11673.9         |     ms |
|                                                     error rate | index-append |     0           |      % |
|                                                 Min Throughput |  index-stats |    90.01        |  ops/s |
|                                                Mean Throughput |  index-stats |    90.03        |  ops/s |
|                                              Median Throughput |  index-stats |    90.02        |  ops/s |
|                                                 Max Throughput |  index-stats |    90.05        |  ops/s |
|                                        50th percentile latency |  index-stats |     2.58727     |     ms |
|                                        90th percentile latency |  index-stats |     3.42364     |     ms |
|                                        99th percentile latency |  index-stats |     4.52592     |     ms |
|                                      99.9th percentile latency |  index-stats |    11.2583      |     ms |
|                                       100th percentile latency |  index-stats |    14.3554      |     ms |
|                                   50th percentile service time |  index-stats |     1.36315     |     ms |
|                                   90th percentile service time |  index-stats |     1.66943     |     ms |
|                                   99th percentile service time |  index-stats |     2.055       |     ms |
|                                 99.9th percentile service time |  index-stats |     9.50033     |     ms |
|                                  100th percentile service time |  index-stats |    12.6964      |     ms |
|                                                     error rate |  index-stats |     0           |      % |
|                                                 Min Throughput |   node-stats |   365.38        |  ops/s |
|                                                Mean Throughput |   node-stats |   377.94        |  ops/s |
|                                              Median Throughput |   node-stats |   377.94        |  ops/s |
|                                                 Max Throughput |   node-stats |   390.49        |  ops/s |
|                                        50th percentile latency |   node-stats |     1.82475     |     ms |
|                                        90th percentile latency |   node-stats |     2.12534     |     ms |
|                                        99th percentile latency |   node-stats |     2.54103     |     ms |
|                                      99.9th percentile latency |   node-stats |     4.17665     |     ms |
|                                       100th percentile latency |   node-stats |     9.79608     |     ms |
|                                   50th percentile service time |   node-stats |     1.82475     |     ms |
|                                   90th percentile service time |   node-stats |     2.12534     |     ms |
|                                   99th percentile service time |   node-stats |     2.54103     |     ms |
|                                 99.9th percentile service time |   node-stats |     4.17665     |     ms |
|                                  100th percentile service time |   node-stats |     9.79608     |     ms |
|                                                     error rate |   node-stats |     0           |      % |

=== ES Final Stats ===
health status index    uuid                   pri rep docs.count docs.deleted store.size pri.store.size dataset.size
yellow open   geonames BowARu01TLaTYORjtQ7FKA   1   1   68379018            0     15.7gb         15.7gb       15.7gb

{
  "_nodes" : {
    "total" : 1,
    "successful" : 1,
    "failed" : 0
  },
  "cluster_name" : "rally-benchmark",
  "nodes" : {
    "QMkB5jb-Q7iQ3BxvrDAu8g" : {
      "timestamp" : 1768981055002,
      "name" : "benchmark-node",
      "transport_address" : "10.100.53.116:9300",
      "host" : "10.100.53.116",
      "ip" : "10.100.53.116:9300",
      "roles" : [
        "data",
        "data_cold",
        "data_content",
        "data_frozen",
        "data_hot",
        "data_warm",
        "ingest",
        "master",
        "ml",
        "remote_cluster_client",
        "transform"
      ],
      "attributes" : {
        "ml.config_version" : "11.0.0",
        "ml.max_jvm_size" : "3221225472",
        "ml.allocated_processors_double" : "4.0",
        "ml.allocated_processors" : "4",
        "ml.machine_memory" : "8155770880",
        "transform.config_version" : "10.0.0",
        "xpack.installed" : "true"
      },
      "indices" : {
        "docs" : {
          "count" : 68379018,
          "deleted" : 0
        },
        "shard_stats" : {
          "total_count" : 1
        },
        "store" : {
          "size_in_bytes" : 16886281883,
          "total_data_set_size_in_bytes" : 16886281883,
          "reserved_in_bytes" : 0
        },
        "indexing" : {
          "index_total" : 68379018,
          "index_time_in_millis" : 3371098,
          "index_current" : 0,
          "index_failed" : 0,
          "delete_total" : 0,
          "delete_time_in_millis" : 0,
          "delete_current" : 0,
          "noop_update_total" : 0,
          "is_throttled" : false,
          "throttle_time_in_millis" : 0,
          "write_load" : 0.5183792515409225
        },
        "get" : {
          "total" : 0,
          "time_in_millis" : 0,
          "exists_total" : 0,
          "exists_time_in_millis" : 0,
          "missing_total" : 0,
          "missing_time_in_millis" : 0,
          "current" : 0
        },
        "search" : {
          "open_contexts" : 0,
          "query_total" : 0,
          "query_time_in_millis" : 0,
          "query_current" : 0,
          "fetch_total" : 0,
          "fetch_time_in_millis" : 0,
          "fetch_current" : 0,
          "scroll_total" : 0,
          "scroll_time_in_millis" : 0,
          "scroll_current" : 0,
          "suggest_total" : 0,
          "suggest_time_in_millis" : 0,
          "suggest_current" : 0
        },
        "merges" : {
          "current" : 0,
          "current_docs" : 0,
          "current_size_in_bytes" : 0,
          "total" : 53,
          "total_time_in_millis" : 1922727,
          "total_docs" : 114767610,
          "total_size_in_bytes" : 28715031200,
          "total_stopped_time_in_millis" : 24358,
          "total_throttled_time_in_millis" : 157745,
          "total_auto_throttle_in_bytes" : 208232728
        },
        "refresh" : {
          "total" : 85,

===== Rally Benchmark Complete =====
