===== Elasticsearch Rally Benchmark: m6g.xlarge =====
Timestamp: 2026-01-21T05:46:16+00:00
ES Host: es-server-m6g-xlarge

=== ES Cluster Info ===
{
  "name" : "benchmark-node",
  "cluster_name" : "rally-benchmark",
  "cluster_uuid" : "eWQUfns8Rc277LllHYWEVQ",
  "version" : {
    "number" : "8.11.0",
    "build_flavor" : "default",
    "build_type" : "docker",
    "build_hash" : "d9ec3fa628c7b0ba3d25692e277ba26814820b20",
    "build_date" : "2023-11-04T10:04:57.184859352Z",
    "build_snapshot" : false,
    "lucene_version" : "9.8.0",
    "minimum_wire_compatibility_version" : "7.17.0",
    "minimum_index_compatibility_version" : "7.0.0"
  },
  "tagline" : "You Know, for Search"
}

=== ES Cluster Health ===
{
  "cluster_name" : "rally-benchmark",
  "status" : "green",
  "timed_out" : false,
  "number_of_nodes" : 1,
  "number_of_data_nodes" : 1,
  "active_primary_shards" : 0,
  "active_shards" : 0,
  "relocating_shards" : 0,
  "initializing_shards" : 0,
  "unassigned_shards" : 0,
  "delayed_unassigned_shards" : 0,
  "number_of_pending_tasks" : 0,
  "number_of_in_flight_fetch" : 0,
  "task_max_waiting_in_queue_millis" : 0,
  "active_shards_percent_as_number" : 100.0
}

=== Running Rally Benchmark ===
Track: geonames


    ____        ____
   / __ \____ _/ / /_  __
  / /_/ / __ `/ / / / / /
 / _, _/ /_/ / / / /_/ /
/_/ |_|\__,_/_/_/\__, /
                /____/

[INFO] Race id is [66b8f5c1-55a8-48a6-9e50-c658590b39d1]

---------------------------------
[INFO] SUCCESS (took 430 seconds)
---------------------------------

=== Rally Results ===
Duration: 430.726885419s

|                                                         Metric |         Task |           Value |   Unit |
|                                   Total Ingest Pipeline failed |              |     0           |        |
|                                                 Min Throughput | index-append | 42703.8         | docs/s |
|                                                Mean Throughput | index-append | 45626           | docs/s |
|                                              Median Throughput | index-append | 45859           | docs/s |
|                                                 Max Throughput | index-append | 46788.5         | docs/s |
|                                        50th percentile latency | index-append |   670.293       |     ms |
|                                        90th percentile latency | index-append |  1045.79        |     ms |
|                                        99th percentile latency | index-append |  4267.22        |     ms |
|                                      99.9th percentile latency | index-append |  9478.2         |     ms |
|                                       100th percentile latency | index-append | 10629.2         |     ms |
|                                   50th percentile service time | index-append |   670.293       |     ms |
|                                   90th percentile service time | index-append |  1045.79        |     ms |
|                                   99th percentile service time | index-append |  4267.22        |     ms |
|                                 99.9th percentile service time | index-append |  9478.2         |     ms |
|                                  100th percentile service time | index-append | 10629.2         |     ms |
|                                                     error rate | index-append |     0           |      % |
|                                                 Min Throughput |  index-stats |    89.93        |  ops/s |
|                                                Mean Throughput |  index-stats |    89.96        |  ops/s |
|                                              Median Throughput |  index-stats |    89.97        |  ops/s |
|                                                 Max Throughput |  index-stats |    89.98        |  ops/s |
|                                        50th percentile latency |  index-stats |     2.62371     |     ms |
|                                        90th percentile latency |  index-stats |     3.44253     |     ms |
|                                        99th percentile latency |  index-stats |     3.726       |     ms |
|                                      99.9th percentile latency |  index-stats |     3.94151     |     ms |
|                                       100th percentile latency |  index-stats |     6.8336      |     ms |
|                                   50th percentile service time |  index-stats |     1.42226     |     ms |
|                                   90th percentile service time |  index-stats |     1.59493     |     ms |
|                                   99th percentile service time |  index-stats |     1.78534     |     ms |
|                                 99.9th percentile service time |  index-stats |     2.01043     |     ms |
|                                  100th percentile service time |  index-stats |     5.22177     |     ms |
|                                                     error rate |  index-stats |     0           |      % |
|                                                 Min Throughput |   node-stats |   279.7         |  ops/s |
|                                                Mean Throughput |   node-stats |   298.46        |  ops/s |
|                                              Median Throughput |   node-stats |   302.38        |  ops/s |
|                                                 Max Throughput |   node-stats |   313.31        |  ops/s |
|                                        50th percentile latency |   node-stats |     2.42763     |     ms |
|                                        90th percentile latency |   node-stats |     2.73        |     ms |
|                                        99th percentile latency |   node-stats |     3.444       |     ms |
|                                      99.9th percentile latency |   node-stats |     6.39432     |     ms |
|                                       100th percentile latency |   node-stats |     6.43061     |     ms |
|                                   50th percentile service time |   node-stats |     2.42763     |     ms |
|                                   90th percentile service time |   node-stats |     2.73        |     ms |
|                                   99th percentile service time |   node-stats |     3.444       |     ms |
|                                 99.9th percentile service time |   node-stats |     6.39432     |     ms |
|                                  100th percentile service time |   node-stats |     6.43061     |     ms |
|                                                     error rate |   node-stats |     0           |      % |

=== ES Final Stats ===
health status index    uuid                   pri rep docs.count docs.deleted store.size pri.store.size dataset.size
yellow open   geonames 9Egd0nskQr27go4CNB3SFA   1   1   11396503            0      2.6gb          2.6gb        2.6gb

{
  "_nodes" : {
    "total" : 1,
    "successful" : 1,
    "failed" : 0
  },
  "cluster_name" : "rally-benchmark",
  "nodes" : {
    "AouLm-m0TQOkKxSvYTXWkg" : {
      "timestamp" : 1768974807650,
      "name" : "benchmark-node",
      "transport_address" : "10.100.38.19:9300",
      "host" : "10.100.38.19",
      "ip" : "10.100.38.19:9300",
      "roles" : [
        "data",
        "data_cold",
        "data_content",
        "data_frozen",
        "data_hot",
        "data_warm",
        "ingest",
        "master",
        "ml",
        "remote_cluster_client",
        "transform"
      ],
      "attributes" : {
        "ml.max_jvm_size" : "3221225472",
        "ml.config_version" : "11.0.0",
        "xpack.installed" : "true",
        "transform.config_version" : "10.0.0",
        "ml.machine_memory" : "16368476160",
        "ml.allocated_processors" : "4",
        "ml.allocated_processors_double" : "4.0"
      },
      "indices" : {
        "docs" : {
          "count" : 11396503,
          "deleted" : 0
        },
        "shard_stats" : {
          "total_count" : 1
        },
        "store" : {
          "size_in_bytes" : 2831888586,
          "total_data_set_size_in_bytes" : 2831888586,
          "reserved_in_bytes" : 0
        },
        "indexing" : {
          "index_total" : 11396503,
          "index_time_in_millis" : 854201,
          "index_current" : 0,
          "index_failed" : 0,
          "delete_total" : 0,
          "delete_time_in_millis" : 0,
          "delete_current" : 0,
          "noop_update_total" : 0,
          "is_throttled" : false,
          "throttle_time_in_millis" : 0,
          "write_load" : 2.918280409958282
        },
        "get" : {
          "total" : 0,
          "time_in_millis" : 0,
          "exists_total" : 0,
          "exists_time_in_millis" : 0,
          "missing_total" : 0,
          "missing_time_in_millis" : 0,
          "current" : 0
        },
        "search" : {
          "open_contexts" : 0,
          "query_total" : 0,
          "query_time_in_millis" : 0,
          "query_current" : 0,
          "fetch_total" : 0,
          "fetch_time_in_millis" : 0,
          "fetch_current" : 0,
          "scroll_total" : 0,
          "scroll_time_in_millis" : 0,
          "scroll_current" : 0,
          "suggest_total" : 0,
          "suggest_time_in_millis" : 0,
          "suggest_current" : 0
        },
        "merges" : {
          "current" : 0,
          "current_docs" : 0,
          "current_size_in_bytes" : 0,
          "total" : 11,
          "total_time_in_millis" : 229655,
          "total_docs" : 9186638,
          "total_size_in_bytes" : 2453196751,
          "total_stopped_time_in_millis" : 0,
          "total_throttled_time_in_millis" : 46925,
          "total_auto_throttle_in_bytes" : 29701894
        },
        "refresh" : {
          "total" : 27,

===== Rally Benchmark Complete =====
