===== Elasticsearch Rally Benchmark: m6g.xlarge =====
Timestamp: 2026-01-21T06:19:32+00:00
ES Host: es-server-m6g-xlarge

=== ES Cluster Info ===
{
  "name" : "benchmark-node",
  "cluster_name" : "rally-benchmark",
  "cluster_uuid" : "eWQUfns8Rc277LllHYWEVQ",
  "version" : {
    "number" : "8.11.0",
    "build_flavor" : "default",
    "build_type" : "docker",
    "build_hash" : "d9ec3fa628c7b0ba3d25692e277ba26814820b20",
    "build_date" : "2023-11-04T10:04:57.184859352Z",
    "build_snapshot" : false,
    "lucene_version" : "9.8.0",
    "minimum_wire_compatibility_version" : "7.17.0",
    "minimum_index_compatibility_version" : "7.0.0"
  },
  "tagline" : "You Know, for Search"
}

=== ES Cluster Health ===
{
  "cluster_name" : "rally-benchmark",
  "status" : "yellow",
  "timed_out" : false,
  "number_of_nodes" : 1,
  "number_of_data_nodes" : 1,
  "active_primary_shards" : 1,
  "active_shards" : 1,
  "relocating_shards" : 0,
  "initializing_shards" : 0,
  "unassigned_shards" : 1,
  "delayed_unassigned_shards" : 0,
  "number_of_pending_tasks" : 0,
  "number_of_in_flight_fetch" : 0,
  "task_max_waiting_in_queue_millis" : 0,
  "active_shards_percent_as_number" : 50.0
}

=== Running Rally Benchmark ===
Track: geonames


    ____        ____
   / __ \____ _/ / /_  __
  / /_/ / __ `/ / / / / /
 / _, _/ /_/ / / / /_/ /
/_/ |_|\__,_/_/_/\__, /
                /____/

[INFO] Race id is [76f85f75-d836-4ba0-9666-85e7383eb3b6]

---------------------------------
[INFO] SUCCESS (took 413 seconds)
---------------------------------

=== Rally Results ===
Duration: 413.462374196s

|                                                         Metric |         Task |           Value |   Unit |
|                                        Total Young Gen GC time |              |     2.203       |      s |
|                                       Total Young Gen GC count |              |   177           |        |
|                                          Total Old Gen GC time |              |     0           |      s |
|                                         Total Old Gen GC count |              |     0           |        |
|                                                   Dataset size |              |    15.4743      |     GB |
|                                                     Store size |              |    15.4743      |     GB |
|                                                  Translog size |              |     5.12227e-08 |     GB |
|                                         Heap used for segments |              |     0           |     MB |
|                                       Heap used for doc values |              |     0           |     MB |
|                                            Heap used for terms |              |     0           |     MB |
|                                            Heap used for norms |              |     0           |     MB |
|                                           Heap used for points |              |     0           |     MB |
|                                    Heap used for stored fields |              |     0           |     MB |
|                                                  Segment count |              |    57           |        |
|                                    Total Ingest Pipeline count |              |     0           |        |
|                                     Total Ingest Pipeline time |              |     0           |      s |
|                                   Total Ingest Pipeline failed |              |     0           |        |
|                                                 Min Throughput | index-append | 45181.7         | docs/s |
|                                                Mean Throughput | index-append | 48504           | docs/s |
|                                              Median Throughput | index-append | 48181.8         | docs/s |
|                                                 Max Throughput | index-append | 53814.6         | docs/s |
|                                        50th percentile latency | index-append |   765.267       |     ms |
|                                        90th percentile latency | index-append |  1187.11        |     ms |
|                                        99th percentile latency | index-append |  5192.11        |     ms |
|                                      99.9th percentile latency | index-append |  9106.33        |     ms |
|                                       100th percentile latency | index-append |  9980.71        |     ms |
|                                   50th percentile service time | index-append |   765.267       |     ms |
|                                   90th percentile service time | index-append |  1187.11        |     ms |
|                                   99th percentile service time | index-append |  5192.11        |     ms |
|                                 99.9th percentile service time | index-append |  9106.33        |     ms |
|                                  100th percentile service time | index-append |  9980.71        |     ms |
|                                                     error rate | index-append |     0           |      % |
|                                                 Min Throughput |  index-stats |    90.01        |  ops/s |
|                                                Mean Throughput |  index-stats |    90.02        |  ops/s |
|                                              Median Throughput |  index-stats |    90.02        |  ops/s |
|                                                 Max Throughput |  index-stats |    90.03        |  ops/s |
|                                        50th percentile latency |  index-stats |     2.12997     |     ms |
|                                        90th percentile latency |  index-stats |     2.96311     |     ms |
|                                        99th percentile latency |  index-stats |     3.21647     |     ms |
|                                      99.9th percentile latency |  index-stats |     5.63483     |     ms |
|                                       100th percentile latency |  index-stats |     5.85866     |     ms |
|                                   50th percentile service time |  index-stats |     0.95897     |     ms |
|                                   90th percentile service time |  index-stats |     1.07778     |     ms |
|                                   99th percentile service time |  index-stats |     1.24243     |     ms |
|                                 99.9th percentile service time |  index-stats |     4.40185     |     ms |
|                                  100th percentile service time |  index-stats |     5.28598     |     ms |
|                                                     error rate |  index-stats |     0           |      % |
|                                                 Min Throughput |   node-stats |   372.79        |  ops/s |
|                                                Mean Throughput |   node-stats |   374.98        |  ops/s |
|                                              Median Throughput |   node-stats |   374.98        |  ops/s |
|                                                 Max Throughput |   node-stats |   377.17        |  ops/s |
|                                        50th percentile latency |   node-stats |     1.9863      |     ms |
|                                        90th percentile latency |   node-stats |     2.10777     |     ms |
|                                        99th percentile latency |   node-stats |     2.37103     |     ms |
|                                      99.9th percentile latency |   node-stats |     5.91463     |     ms |
|                                       100th percentile latency |   node-stats |    13.0014      |     ms |
|                                   50th percentile service time |   node-stats |     1.9863      |     ms |
|                                   90th percentile service time |   node-stats |     2.10777     |     ms |
|                                   99th percentile service time |   node-stats |     2.37103     |     ms |
|                                 99.9th percentile service time |   node-stats |     5.91463     |     ms |
|                                  100th percentile service time |   node-stats |    13.0014      |     ms |
|                                                     error rate |   node-stats |     0           |      % |

=== ES Final Stats ===
health status index    uuid                   pri rep docs.count docs.deleted store.size pri.store.size dataset.size
yellow open   geonames 9Egd0nskQr27go4CNB3SFA   1   1   56982515            0     15.4gb         15.4gb       15.4gb

{
  "_nodes" : {
    "total" : 1,
    "successful" : 1,
    "failed" : 0
  },
  "cluster_name" : "rally-benchmark",
  "nodes" : {
    "AouLm-m0TQOkKxSvYTXWkg" : {
      "timestamp" : 1768976786365,
      "name" : "benchmark-node",
      "transport_address" : "10.100.38.19:9300",
      "host" : "10.100.38.19",
      "ip" : "10.100.38.19:9300",
      "roles" : [
        "data",
        "data_cold",
        "data_content",
        "data_frozen",
        "data_hot",
        "data_warm",
        "ingest",
        "master",
        "ml",
        "remote_cluster_client",
        "transform"
      ],
      "attributes" : {
        "ml.max_jvm_size" : "3221225472",
        "ml.config_version" : "11.0.0",
        "xpack.installed" : "true",
        "transform.config_version" : "10.0.0",
        "ml.machine_memory" : "16368476160",
        "ml.allocated_processors" : "4",
        "ml.allocated_processors_double" : "4.0"
      },
      "indices" : {
        "docs" : {
          "count" : 56982515,
          "deleted" : 0
        },
        "shard_stats" : {
          "total_count" : 1
        },
        "store" : {
          "size_in_bytes" : 16615415982,
          "total_data_set_size_in_bytes" : 16615415982,
          "reserved_in_bytes" : 0
        },
        "indexing" : {
          "index_total" : 56982515,
          "index_time_in_millis" : 4273980,
          "index_current" : 0,
          "index_failed" : 0,
          "delete_total" : 0,
          "delete_time_in_millis" : 0,
          "delete_current" : 0,
          "noop_update_total" : 0,
          "is_throttled" : false,
          "throttle_time_in_millis" : 0,
          "write_load" : 1.881632007931357
        },
        "get" : {
          "total" : 0,
          "time_in_millis" : 0,
          "exists_total" : 0,
          "exists_time_in_millis" : 0,
          "missing_total" : 0,
          "missing_time_in_millis" : 0,
          "current" : 0
        },
        "search" : {
          "open_contexts" : 0,
          "query_total" : 0,
          "query_time_in_millis" : 0,
          "query_current" : 0,
          "fetch_total" : 0,
          "fetch_time_in_millis" : 0,
          "fetch_current" : 0,
          "scroll_total" : 0,
          "scroll_time_in_millis" : 0,
          "scroll_current" : 0,
          "suggest_total" : 0,
          "suggest_time_in_millis" : 0,
          "suggest_current" : 0
        },
        "merges" : {
          "current" : 1,
          "current_docs" : 22112309,
          "current_size_in_bytes" : 5296474679,
          "total" : 48,
          "total_time_in_millis" : 1766435,
          "total_docs" : 82844526,
          "total_size_in_bytes" : 20961851730,
          "total_stopped_time_in_millis" : 18135,
          "total_throttled_time_in_millis" : 362563,
          "total_auto_throttle_in_bytes" : 25058458
        },
        "refresh" : {
          "total" : 76,

===== Rally Benchmark Complete =====
