===== Elasticsearch Rally Benchmark: c8i.xlarge =====
Timestamp: 2026-01-21T06:52:35+00:00
ES Host: es-server-c8i-xlarge

=== ES Cluster Info ===
{
  "name" : "benchmark-node",
  "cluster_name" : "rally-benchmark",
  "cluster_uuid" : "JnMvS5n_TimcI3BRu_jc6A",
  "version" : {
    "number" : "8.11.0",
    "build_flavor" : "default",
    "build_type" : "docker",
    "build_hash" : "d9ec3fa628c7b0ba3d25692e277ba26814820b20",
    "build_date" : "2023-11-04T10:04:57.184859352Z",
    "build_snapshot" : false,
    "lucene_version" : "9.8.0",
    "minimum_wire_compatibility_version" : "7.17.0",
    "minimum_index_compatibility_version" : "7.0.0"
  },
  "tagline" : "You Know, for Search"
}

=== ES Cluster Health ===
{
  "cluster_name" : "rally-benchmark",
  "status" : "yellow",
  "timed_out" : false,
  "number_of_nodes" : 1,
  "number_of_data_nodes" : 1,
  "active_primary_shards" : 1,
  "active_shards" : 1,
  "relocating_shards" : 0,
  "initializing_shards" : 0,
  "unassigned_shards" : 1,
  "delayed_unassigned_shards" : 0,
  "number_of_pending_tasks" : 0,
  "number_of_in_flight_fetch" : 0,
  "task_max_waiting_in_queue_millis" : 0,
  "active_shards_percent_as_number" : 50.0
}

=== Running Rally Benchmark ===
Track: geonames


    ____        ____
   / __ \____ _/ / /_  __
  / /_/ / __ `/ / / / / /
 / _, _/ /_/ / / / /_/ /
/_/ |_|\__,_/_/_/\__, /
                /____/

[INFO] Race id is [c2a7e2a7-ee90-4202-82f6-f09b0bda92e3]

---------------------------------
[INFO] SUCCESS (took 376 seconds)
---------------------------------

=== Rally Results ===
Duration: 376.429716803s

|                                                         Metric |         Task |           Value |   Unit |
|                                       100th percentile latency | index-append | 11870.7         |     ms |
|                                   50th percentile service time | index-append |   580.551       |     ms |
|                                   90th percentile service time | index-append |   948.371       |     ms |
|                                   99th percentile service time | index-append |  4350.99        |     ms |
|                                 99.9th percentile service time | index-append | 10364.2         |     ms |
|                                  100th percentile service time | index-append | 11870.7         |     ms |
|                                                     error rate | index-append |     0           |      % |
|                                                 Min Throughput |  index-stats |    90.01        |  ops/s |
|                                                Mean Throughput |  index-stats |    90.03        |  ops/s |
|                                              Median Throughput |  index-stats |    90.02        |  ops/s |
|                                                 Max Throughput |  index-stats |    90.05        |  ops/s |
|                                        50th percentile latency |  index-stats |     2.38329     |     ms |
|                                        90th percentile latency |  index-stats |     3.19284     |     ms |
|                                        99th percentile latency |  index-stats |     3.56833     |     ms |
|                                      99.9th percentile latency |  index-stats |     3.81137     |     ms |
|                                       100th percentile latency |  index-stats |     3.92373     |     ms |
|                                   50th percentile service time |  index-stats |     1.13527     |     ms |
|                                   90th percentile service time |  index-stats |     1.39312     |     ms |
|                                   99th percentile service time |  index-stats |     1.76908     |     ms |
|                                 99.9th percentile service time |  index-stats |     2.1542      |     ms |
|                                  100th percentile service time |  index-stats |     2.57662     |     ms |
|                                                     error rate |  index-stats |     0           |      % |
|                                                 Min Throughput |   node-stats |   417.24        |  ops/s |
|                                                Mean Throughput |   node-stats |   425.09        |  ops/s |
|                                              Median Throughput |   node-stats |   425.09        |  ops/s |
|                                                 Max Throughput |   node-stats |   432.93        |  ops/s |
|                                        50th percentile latency |   node-stats |     1.63426     |     ms |
|                                        90th percentile latency |   node-stats |     1.82067     |     ms |
|                                        99th percentile latency |   node-stats |     2.16619     |     ms |
|                                      99.9th percentile latency |   node-stats |     3.3558      |     ms |
|                                       100th percentile latency |   node-stats |    17.5592      |     ms |
|                                   50th percentile service time |   node-stats |     1.63426     |     ms |
|                                   90th percentile service time |   node-stats |     1.82067     |     ms |
|                                   99th percentile service time |   node-stats |     2.16619     |     ms |
|                                 99.9th percentile service time |   node-stats |     3.3558      |     ms |
|                                  100th percentile service time |   node-stats |    17.5592      |     ms |
|                                                     error rate |   node-stats |     0           |      % |

=== ES Final Stats ===
health status index    uuid                   pri rep docs.count docs.deleted store.size pri.store.size dataset.size
yellow open   geonames _x5k3UAPTFCBQbWplcC_Bw   1   1   79775521            0     18.6gb         18.6gb       18.6gb

{
  "_nodes" : {
    "total" : 1,
    "successful" : 1,
    "failed" : 0
  },
  "cluster_name" : "rally-benchmark",
  "nodes" : {
    "jnjUI_PxRRyGQCCZL_-TmQ" : {
      "timestamp" : 1768978732392,
      "name" : "benchmark-node",
      "transport_address" : "10.100.50.148:9300",
      "host" : "10.100.50.148",
      "ip" : "10.100.50.148:9300",
      "roles" : [
        "data",
        "data_cold",
        "data_content",
        "data_frozen",
        "data_hot",
        "data_warm",
        "ingest",
        "master",
        "ml",
        "remote_cluster_client",
        "transform"
      ],
      "attributes" : {
        "transform.config_version" : "10.0.0",
        "xpack.installed" : "true",
        "ml.config_version" : "11.0.0",
        "ml.max_jvm_size" : "3221225472",
        "ml.allocated_processors_double" : "4.0",
        "ml.allocated_processors" : "4",
        "ml.machine_memory" : "8155774976"
      },
      "indices" : {
        "docs" : {
          "count" : 79775521,
          "deleted" : 0
        },
        "shard_stats" : {
          "total_count" : 1
        },
        "store" : {
          "size_in_bytes" : 20043415595,
          "total_data_set_size_in_bytes" : 20043415595,
          "reserved_in_bytes" : 0
        },
        "indexing" : {
          "index_total" : 79775521,
          "index_time_in_millis" : 4201171,
          "index_current" : 0,
          "index_failed" : 0,
          "delete_total" : 0,
          "delete_time_in_millis" : 0,
          "delete_current" : 0,
          "noop_update_total" : 0,
          "is_throttled" : false,
          "throttle_time_in_millis" : 0,
          "write_load" : 1.0531622358786432
        },
        "get" : {
          "total" : 0,
          "time_in_millis" : 0,
          "exists_total" : 0,
          "exists_time_in_millis" : 0,
          "missing_total" : 0,
          "missing_time_in_millis" : 0,
          "current" : 0
        },
        "search" : {
          "open_contexts" : 0,
          "query_total" : 0,
          "query_time_in_millis" : 0,
          "query_current" : 0,
          "fetch_total" : 0,
          "fetch_time_in_millis" : 0,
          "fetch_current" : 0,
          "scroll_total" : 0,
          "scroll_time_in_millis" : 0,
          "scroll_current" : 0,
          "suggest_total" : 0,
          "suggest_time_in_millis" : 0,
          "suggest_current" : 0
        },
        "merges" : {
          "current" : 1,
          "current_docs" : 22237594,
          "current_size_in_bytes" : 5367110412,
          "total" : 61,
          "total_time_in_millis" : 2548266,
          "total_docs" : 125489252,
          "total_size_in_bytes" : 31402532682,
          "total_stopped_time_in_millis" : 116460,
          "total_throttled_time_in_millis" : 136652,
          "total_auto_throttle_in_bytes" : 206511796
        },
        "refresh" : {
          "total" : 100,

===== Rally Benchmark Complete =====
