===== Elasticsearch Rally Benchmark: c8i.xlarge =====
Timestamp: 2026-01-21T05:50:03+00:00
ES Host: es-server-c8i-xlarge

=== ES Cluster Info ===
{
  "name" : "benchmark-node",
  "cluster_name" : "rally-benchmark",
  "cluster_uuid" : "JnMvS5n_TimcI3BRu_jc6A",
  "version" : {
    "number" : "8.11.0",
    "build_flavor" : "default",
    "build_type" : "docker",
    "build_hash" : "d9ec3fa628c7b0ba3d25692e277ba26814820b20",
    "build_date" : "2023-11-04T10:04:57.184859352Z",
    "build_snapshot" : false,
    "lucene_version" : "9.8.0",
    "minimum_wire_compatibility_version" : "7.17.0",
    "minimum_index_compatibility_version" : "7.0.0"
  },
  "tagline" : "You Know, for Search"
}

=== ES Cluster Health ===
{
  "cluster_name" : "rally-benchmark",
  "status" : "green",
  "timed_out" : false,
  "number_of_nodes" : 1,
  "number_of_data_nodes" : 1,
  "active_primary_shards" : 0,
  "active_shards" : 0,
  "relocating_shards" : 0,
  "initializing_shards" : 0,
  "unassigned_shards" : 0,
  "delayed_unassigned_shards" : 0,
  "number_of_pending_tasks" : 0,
  "number_of_in_flight_fetch" : 0,
  "task_max_waiting_in_queue_millis" : 0,
  "active_shards_percent_as_number" : 100.0
}

=== Running Rally Benchmark ===
Track: geonames


    ____        ____
   / __ \____ _/ / /_  __
  / /_/ / __ `/ / / / / /
 / _, _/ /_/ / / / /_/ /
/_/ |_|\__,_/_/_/\__, /
                /____/

[INFO] Race id is [652ea646-5ae8-4c69-a3de-4024d86b4d69]

---------------------------------
[INFO] SUCCESS (took 367 seconds)
---------------------------------

=== Rally Results ===
Duration: 367.596444127s

|                                                         Metric |         Task |           Value |   Unit |
|                                        Total Young Gen GC time |              |     2.443       |      s |
|                                       Total Young Gen GC count |              |   153           |        |
|                                          Total Old Gen GC time |              |     0           |      s |
|                                         Total Old Gen GC count |              |     0           |        |
|                                                   Dataset size |              |     3.55164     |     GB |
|                                                     Store size |              |     3.55164     |     GB |
|                                                  Translog size |              |     5.12227e-08 |     GB |
|                                         Heap used for segments |              |     0           |     MB |
|                                       Heap used for doc values |              |     0           |     MB |
|                                            Heap used for terms |              |     0           |     MB |
|                                            Heap used for norms |              |     0           |     MB |
|                                           Heap used for points |              |     0           |     MB |
|                                    Heap used for stored fields |              |     0           |     MB |
|                                                  Segment count |              |    46           |        |
|                                    Total Ingest Pipeline count |              |     0           |        |
|                                     Total Ingest Pipeline time |              |     0           |      s |
|                                   Total Ingest Pipeline failed |              |     0           |        |
|                                                 Min Throughput | index-append | 59590.8         | docs/s |
|                                                Mean Throughput | index-append | 61314.2         | docs/s |
|                                              Median Throughput | index-append | 61277           | docs/s |
|                                                 Max Throughput | index-append | 63714.2         | docs/s |
|                                        50th percentile latency | index-append |   494.896       |     ms |
|                                        90th percentile latency | index-append |   930.281       |     ms |
|                                        99th percentile latency | index-append |  4114.17        |     ms |
|                                      99.9th percentile latency | index-append | 10902.8         |     ms |
|                                       100th percentile latency | index-append | 13063.8         |     ms |
|                                   50th percentile service time | index-append |   494.896       |     ms |
|                                   90th percentile service time | index-append |   930.281       |     ms |
|                                   99th percentile service time | index-append |  4114.17        |     ms |
|                                 99.9th percentile service time | index-append | 10902.8         |     ms |
|                                  100th percentile service time | index-append | 13063.8         |     ms |
|                                                     error rate | index-append |     0           |      % |
|                                                 Min Throughput |  index-stats |    89.58        |  ops/s |
|                                                Mean Throughput |  index-stats |    89.76        |  ops/s |
|                                              Median Throughput |  index-stats |    89.78        |  ops/s |
|                                                 Max Throughput |  index-stats |    89.85        |  ops/s |
|                                        50th percentile latency |  index-stats |     2.61161     |     ms |
|                                        90th percentile latency |  index-stats |     3.40821     |     ms |
|                                        99th percentile latency |  index-stats |     3.81479     |     ms |
|                                      99.9th percentile latency |  index-stats |     5.26938     |     ms |
|                                       100th percentile latency |  index-stats |     5.91002     |     ms |
|                                   50th percentile service time |  index-stats |     1.3914      |     ms |
|                                   90th percentile service time |  index-stats |     1.67979     |     ms |
|                                   99th percentile service time |  index-stats |     2.04813     |     ms |
|                                 99.9th percentile service time |  index-stats |     4.33349     |     ms |
|                                  100th percentile service time |  index-stats |     4.98415     |     ms |
|                                                     error rate |  index-stats |     0           |      % |
|                                                 Min Throughput |   node-stats |   334.93        |  ops/s |
|                                                Mean Throughput |   node-stats |   346.15        |  ops/s |
|                                              Median Throughput |   node-stats |   346.15        |  ops/s |
|                                                 Max Throughput |   node-stats |   357.38        |  ops/s |
|                                        50th percentile latency |   node-stats |     2.02279     |     ms |
|                                        90th percentile latency |   node-stats |     2.34008     |     ms |
|                                        99th percentile latency |   node-stats |     2.65373     |     ms |
|                                      99.9th percentile latency |   node-stats |     4.39032     |     ms |
|                                       100th percentile latency |   node-stats |     8.2751      |     ms |
|                                   50th percentile service time |   node-stats |     2.02279     |     ms |
|                                   90th percentile service time |   node-stats |     2.34008     |     ms |
|                                   99th percentile service time |   node-stats |     2.65373     |     ms |
|                                 99.9th percentile service time |   node-stats |     4.39032     |     ms |
|                                  100th percentile service time |   node-stats |     8.2751      |     ms |
|                                                     error rate |   node-stats |     0           |      % |

=== ES Final Stats ===
health status index    uuid                   pri rep docs.count docs.deleted store.size pri.store.size dataset.size
yellow open   geonames _x5k3UAPTFCBQbWplcC_Bw   1   1   11396503            0      3.5gb          3.5gb        3.5gb

{
  "_nodes" : {
    "total" : 1,
    "successful" : 1,
    "failed" : 0
  },
  "cluster_name" : "rally-benchmark",
  "nodes" : {
    "jnjUI_PxRRyGQCCZL_-TmQ" : {
      "timestamp" : 1768974970952,
      "name" : "benchmark-node",
      "transport_address" : "10.100.50.148:9300",
      "host" : "10.100.50.148",
      "ip" : "10.100.50.148:9300",
      "roles" : [
        "data",
        "data_cold",
        "data_content",
        "data_frozen",
        "data_hot",
        "data_warm",
        "ingest",
        "master",
        "ml",
        "remote_cluster_client",
        "transform"
      ],
      "attributes" : {
        "transform.config_version" : "10.0.0",
        "xpack.installed" : "true",
        "ml.config_version" : "11.0.0",
        "ml.max_jvm_size" : "3221225472",
        "ml.allocated_processors_double" : "4.0",
        "ml.allocated_processors" : "4",
        "ml.machine_memory" : "8155774976"
      },
      "indices" : {
        "docs" : {
          "count" : 11396503,
          "deleted" : 0
        },
        "shard_stats" : {
          "total_count" : 1
        },
        "store" : {
          "size_in_bytes" : 3813541382,
          "total_data_set_size_in_bytes" : 3813541382,
          "reserved_in_bytes" : 0
        },
        "indexing" : {
          "index_total" : 11396503,
          "index_time_in_millis" : 617777,
          "index_current" : 0,
          "index_failed" : 0,
          "delete_total" : 0,
          "delete_time_in_millis" : 0,
          "delete_current" : 0,
          "noop_update_total" : 0,
          "is_throttled" : false,
          "throttle_time_in_millis" : 0,
          "write_load" : 2.713576110625155
        },
        "get" : {
          "total" : 0,
          "time_in_millis" : 0,
          "exists_total" : 0,
          "exists_time_in_millis" : 0,
          "missing_total" : 0,
          "missing_time_in_millis" : 0,
          "current" : 0
        },
        "search" : {
          "open_contexts" : 0,
          "query_total" : 0,
          "query_time_in_millis" : 0,
          "query_current" : 0,
          "fetch_total" : 0,
          "fetch_time_in_millis" : 0,
          "fetch_current" : 0,
          "scroll_total" : 0,
          "scroll_time_in_millis" : 0,
          "scroll_current" : 0,
          "suggest_total" : 0,
          "suggest_time_in_millis" : 0,
          "suggest_current" : 0
        },
        "merges" : {
          "current" : 0,
          "current_docs" : 0,
          "current_size_in_bytes" : 0,
          "total" : 11,
          "total_time_in_millis" : 226819,
          "total_docs" : 8982054,
          "total_size_in_bytes" : 2359672769,
          "total_stopped_time_in_millis" : 4446,
          "total_throttled_time_in_millis" : 37620,
          "total_auto_throttle_in_bytes" : 35642273
        },
        "refresh" : {
          "total" : 27,

===== Rally Benchmark Complete =====
