===== Elasticsearch Rally Benchmark: m6i.xlarge =====
Timestamp: 2026-01-21T06:07:39+00:00
ES Host: es-server-m6i-xlarge

=== ES Cluster Info ===
{
  "name" : "benchmark-node",
  "cluster_name" : "rally-benchmark",
  "cluster_uuid" : "TH7HboLdT9SjinKqrhxFlw",
  "version" : {
    "number" : "8.11.0",
    "build_flavor" : "default",
    "build_type" : "docker",
    "build_hash" : "d9ec3fa628c7b0ba3d25692e277ba26814820b20",
    "build_date" : "2023-11-04T10:04:57.184859352Z",
    "build_snapshot" : false,
    "lucene_version" : "9.8.0",
    "minimum_wire_compatibility_version" : "7.17.0",
    "minimum_index_compatibility_version" : "7.0.0"
  },
  "tagline" : "You Know, for Search"
}

=== ES Cluster Health ===
{
  "cluster_name" : "rally-benchmark",
  "status" : "yellow",
  "timed_out" : false,
  "number_of_nodes" : 1,
  "number_of_data_nodes" : 1,
  "active_primary_shards" : 1,
  "active_shards" : 1,
  "relocating_shards" : 0,
  "initializing_shards" : 0,
  "unassigned_shards" : 1,
  "delayed_unassigned_shards" : 0,
  "number_of_pending_tasks" : 0,
  "number_of_in_flight_fetch" : 0,
  "task_max_waiting_in_queue_millis" : 0,
  "active_shards_percent_as_number" : 50.0
}

=== Running Rally Benchmark ===
Track: geonames


    ____        ____
   / __ \____ _/ / /_  __
  / /_/ / __ `/ / / / / /
 / _, _/ /_/ / / / /_/ /
/_/ |_|\__,_/_/_/\__, /
                /____/

[INFO] Race id is [b07aab4e-1030-47f0-a1a5-f3ad78407c22]

---------------------------------
[INFO] SUCCESS (took 422 seconds)
---------------------------------

=== Rally Results ===
Duration: 422.782700237s

|                                                         Metric |         Task |           Value |   Unit |
|                                            Heap used for norms |              |     0           |     MB |
|                                           Heap used for points |              |     0           |     MB |
|                                    Heap used for stored fields |              |     0           |     MB |
|                                                  Segment count |              |    44           |        |
|                                    Total Ingest Pipeline count |              |     0           |        |
|                                     Total Ingest Pipeline time |              |     0           |      s |
|                                   Total Ingest Pipeline failed |              |     0           |        |
|                                                 Min Throughput | index-append | 46982.2         | docs/s |
|                                                Mean Throughput | index-append | 48341           | docs/s |
|                                              Median Throughput | index-append | 47776.4         | docs/s |
|                                                 Max Throughput | index-append | 52284.2         | docs/s |
|                                        50th percentile latency | index-append |   709.62        |     ms |
|                                        90th percentile latency | index-append |  1138.04        |     ms |
|                                        99th percentile latency | index-append |  4146.92        |     ms |
|                                      99.9th percentile latency | index-append |  9386.8         |     ms |
|                                       100th percentile latency | index-append | 12105           |     ms |
|                                   50th percentile service time | index-append |   709.62        |     ms |
|                                   90th percentile service time | index-append |  1138.04        |     ms |
|                                   99th percentile service time | index-append |  4146.92        |     ms |
|                                 99.9th percentile service time | index-append |  9386.8         |     ms |
|                                  100th percentile service time | index-append | 12105           |     ms |
|                                                     error rate | index-append |     0           |      % |
|                                                 Min Throughput |  index-stats |    89.94        |  ops/s |
|                                                Mean Throughput |  index-stats |    89.97        |  ops/s |
|                                              Median Throughput |  index-stats |    89.97        |  ops/s |
|                                                 Max Throughput |  index-stats |    89.98        |  ops/s |
|                                        50th percentile latency |  index-stats |     1.55108     |     ms |
|                                        90th percentile latency |  index-stats |     2.49515     |     ms |
|                                        99th percentile latency |  index-stats |     2.99534     |     ms |
|                                      99.9th percentile latency |  index-stats |     3.20397     |     ms |
|                                       100th percentile latency |  index-stats |     3.51099     |     ms |
|                                   50th percentile service time |  index-stats |     0.663747    |     ms |
|                                   90th percentile service time |  index-stats |     0.892565    |     ms |
|                                   99th percentile service time |  index-stats |     1.08167     |     ms |
|                                 99.9th percentile service time |  index-stats |     1.94793     |     ms |
|                                  100th percentile service time |  index-stats |     2.12426     |     ms |
|                                                     error rate |  index-stats |     0           |      % |
|                                                 Min Throughput |   node-stats |   481.96        |  ops/s |
|                                                Mean Throughput |   node-stats |   487.44        |  ops/s |
|                                              Median Throughput |   node-stats |   487.44        |  ops/s |
|                                                 Max Throughput |   node-stats |   492.92        |  ops/s |
|                                        50th percentile latency |   node-stats |     1.42113     |     ms |
|                                        90th percentile latency |   node-stats |     1.51694     |     ms |
|                                        99th percentile latency |   node-stats |     1.88075     |     ms |
|                                      99.9th percentile latency |   node-stats |     3.29541     |     ms |
|                                       100th percentile latency |   node-stats |     4.1133      |     ms |
|                                   50th percentile service time |   node-stats |     1.42113     |     ms |
|                                   90th percentile service time |   node-stats |     1.51694     |     ms |
|                                   99th percentile service time |   node-stats |     1.88075     |     ms |
|                                 99.9th percentile service time |   node-stats |     3.29541     |     ms |
|                                  100th percentile service time |   node-stats |     4.1133      |     ms |
|                                                     error rate |   node-stats |     0           |      % |

=== ES Final Stats ===
health status index    uuid                   pri rep docs.count docs.deleted store.size pri.store.size dataset.size
yellow open   geonames txMUfu-7SH-Cr4DXMECA4A   1   1   45586012            0     10.5gb         10.5gb       10.5gb

{
  "_nodes" : {
    "total" : 1,
    "successful" : 1,
    "failed" : 0
  },
  "cluster_name" : "rally-benchmark",
  "nodes" : {
    "dfc6avyjRbOcxBl-aBB4bQ" : {
      "timestamp" : 1768976081921,
      "name" : "benchmark-node",
      "transport_address" : "10.100.37.251:9300",
      "host" : "10.100.37.251",
      "ip" : "10.100.37.251:9300",
      "roles" : [
        "data",
        "data_cold",
        "data_content",
        "data_frozen",
        "data_hot",
        "data_warm",
        "ingest",
        "master",
        "ml",
        "remote_cluster_client",
        "transform"
      ],
      "attributes" : {
        "transform.config_version" : "10.0.0",
        "xpack.installed" : "true",
        "ml.config_version" : "11.0.0",
        "ml.max_jvm_size" : "3221225472",
        "ml.allocated_processors_double" : "4.0",
        "ml.allocated_processors" : "4",
        "ml.machine_memory" : "16466743296"
      },
      "indices" : {
        "docs" : {
          "count" : 45586012,
          "deleted" : 0
        },
        "shard_stats" : {
          "total_count" : 1
        },
        "store" : {
          "size_in_bytes" : 11373982721,
          "total_data_set_size_in_bytes" : 11373982721,
          "reserved_in_bytes" : 0
        },
        "indexing" : {
          "index_total" : 45586012,
          "index_time_in_millis" : 3244282,
          "index_current" : 0,
          "index_failed" : 0,
          "delete_total" : 0,
          "delete_time_in_millis" : 0,
          "delete_current" : 0,
          "noop_update_total" : 0,
          "is_throttled" : false,
          "throttle_time_in_millis" : 0,
          "write_load" : 1.8570382174531181
        },
        "get" : {
          "total" : 0,
          "time_in_millis" : 0,
          "exists_total" : 0,
          "exists_time_in_millis" : 0,
          "missing_total" : 0,
          "missing_time_in_millis" : 0,
          "current" : 0
        },
        "search" : {
          "open_contexts" : 0,
          "query_total" : 0,
          "query_time_in_millis" : 0,
          "query_current" : 0,
          "fetch_total" : 0,
          "fetch_time_in_millis" : 0,
          "fetch_current" : 0,
          "scroll_total" : 0,
          "scroll_time_in_millis" : 0,
          "scroll_current" : 0,
          "suggest_total" : 0,
          "suggest_time_in_millis" : 0,
          "suggest_current" : 0
        },
        "merges" : {
          "current" : 0,
          "current_docs" : 0,
          "current_size_in_bytes" : 0,
          "total" : 37,
          "total_time_in_millis" : 1698741,
          "total_docs" : 66946965,
          "total_size_in_bytes" : 16867063464,
          "total_stopped_time_in_millis" : 86592,
          "total_throttled_time_in_millis" : 523832,
          "total_auto_throttle_in_bytes" : 23549308
        },
        "refresh" : {
          "total" : 61,

===== Rally Benchmark Complete =====
