===== Elasticsearch Rally Benchmark: m7i-flex.xlarge =====
Timestamp: 2026-01-21T05:24:51+00:00
ES Host: es-server-m7i-flex-xlarge

=== ES Cluster Info ===
{
  "name" : "benchmark-node",
  "cluster_name" : "rally-benchmark",
  "cluster_uuid" : "J0vkaWXBSVKlrYLEzTfb5g",
  "version" : {
    "number" : "8.11.0",
    "build_flavor" : "default",
    "build_type" : "docker",
    "build_hash" : "d9ec3fa628c7b0ba3d25692e277ba26814820b20",
    "build_date" : "2023-11-04T10:04:57.184859352Z",
    "build_snapshot" : false,
    "lucene_version" : "9.8.0",
    "minimum_wire_compatibility_version" : "7.17.0",
    "minimum_index_compatibility_version" : "7.0.0"
  },
  "tagline" : "You Know, for Search"
}

=== ES Cluster Health ===
{
  "cluster_name" : "rally-benchmark",
  "status" : "green",
  "timed_out" : false,
  "number_of_nodes" : 1,
  "number_of_data_nodes" : 1,
  "active_primary_shards" : 0,
  "active_shards" : 0,
  "relocating_shards" : 0,
  "initializing_shards" : 0,
  "unassigned_shards" : 0,
  "delayed_unassigned_shards" : 0,
  "number_of_pending_tasks" : 0,
  "number_of_in_flight_fetch" : 0,
  "task_max_waiting_in_queue_millis" : 0,
  "active_shards_percent_as_number" : 100.0
}

=== Running Rally Benchmark ===
Track: geonames


    ____        ____
   / __ \____ _/ / /_  __
  / /_/ / __ `/ / / / / /
 / _, _/ /_/ / / / /_/ /
/_/ |_|\__,_/_/_/\__, /
                /____/

[INFO] Race id is [2c8c0859-98c8-4224-95bb-b86bb70a53e8]

---------------------------------
[INFO] SUCCESS (took 377 seconds)
---------------------------------

=== Rally Results ===
Duration: 378.156212560s

|                                                         Metric |         Task |           Value |   Unit |
|                                        Total Young Gen GC time |              |     2.625       |      s |
|                                       Total Young Gen GC count |              |   156           |        |
|                                          Total Old Gen GC time |              |     0           |      s |
|                                         Total Old Gen GC count |              |     0           |        |
|                                                   Dataset size |              |     3.14178     |     GB |
|                                                     Store size |              |     3.14178     |     GB |
|                                                  Translog size |              |     5.12227e-08 |     GB |
|                                         Heap used for segments |              |     0           |     MB |
|                                       Heap used for doc values |              |     0           |     MB |
|                                            Heap used for terms |              |     0           |     MB |
|                                            Heap used for norms |              |     0           |     MB |
|                                           Heap used for points |              |     0           |     MB |
|                                    Heap used for stored fields |              |     0           |     MB |
|                                                  Segment count |              |    39           |        |
|                                    Total Ingest Pipeline count |              |     0           |        |
|                                     Total Ingest Pipeline time |              |     0           |      s |
|                                   Total Ingest Pipeline failed |              |     0           |        |
|                                                 Min Throughput | index-append | 53457.1         | docs/s |
|                                                Mean Throughput | index-append | 55918.6         | docs/s |
|                                              Median Throughput | index-append | 55999.4         | docs/s |
|                                                 Max Throughput | index-append | 57438.5         | docs/s |
|                                        50th percentile latency | index-append |   551.099       |     ms |
|                                        90th percentile latency | index-append |   961.997       |     ms |
|                                        99th percentile latency | index-append |  4051.9         |     ms |
|                                      99.9th percentile latency | index-append |  8461.74        |     ms |
|                                       100th percentile latency | index-append | 10209.8         |     ms |
|                                   50th percentile service time | index-append |   551.099       |     ms |
|                                   90th percentile service time | index-append |   961.997       |     ms |
|                                   99th percentile service time | index-append |  4051.9         |     ms |
|                                 99.9th percentile service time | index-append |  8461.74        |     ms |
|                                  100th percentile service time | index-append | 10209.8         |     ms |
|                                                     error rate | index-append |     0           |      % |
|                                                 Min Throughput |  index-stats |    89.8         |  ops/s |
|                                                Mean Throughput |  index-stats |    89.89        |  ops/s |
|                                              Median Throughput |  index-stats |    89.89        |  ops/s |
|                                                 Max Throughput |  index-stats |    89.93        |  ops/s |
|                                        50th percentile latency |  index-stats |     3.11184     |     ms |
|                                        90th percentile latency |  index-stats |     4.09793     |     ms |
|                                        99th percentile latency |  index-stats |     4.54905     |     ms |
|                                      99.9th percentile latency |  index-stats |     6.698       |     ms |
|                                       100th percentile latency |  index-stats |    15.7329      |     ms |
|                                   50th percentile service time |  index-stats |     2.07835     |     ms |
|                                   90th percentile service time |  index-stats |     2.33798     |     ms |
|                                   99th percentile service time |  index-stats |     2.6832      |     ms |
|                                 99.9th percentile service time |  index-stats |     3.59055     |     ms |
|                                  100th percentile service time |  index-stats |    14.6413      |     ms |
|                                                     error rate |  index-stats |     0           |      % |
|                                                 Min Throughput |   node-stats |   287.6         |  ops/s |
|                                                Mean Throughput |   node-stats |   320.41        |  ops/s |
|                                              Median Throughput |   node-stats |   327.41        |  ops/s |
|                                                 Max Throughput |   node-stats |   346.21        |  ops/s |
|                                        50th percentile latency |   node-stats |     2.10902     |     ms |
|                                        90th percentile latency |   node-stats |     2.58568     |     ms |
|                                        99th percentile latency |   node-stats |     3.12589     |     ms |
|                                      99.9th percentile latency |   node-stats |     4.5102      |     ms |
|                                       100th percentile latency |   node-stats |     6.76135     |     ms |
|                                   50th percentile service time |   node-stats |     2.10902     |     ms |
|                                   90th percentile service time |   node-stats |     2.58568     |     ms |
|                                   99th percentile service time |   node-stats |     3.12589     |     ms |
|                                 99.9th percentile service time |   node-stats |     4.5102      |     ms |
|                                  100th percentile service time |   node-stats |     6.76135     |     ms |
|                                                     error rate |   node-stats |     0           |      % |

=== ES Final Stats ===
health status index    uuid                   pri rep docs.count docs.deleted store.size pri.store.size dataset.size
yellow open   geonames vSzpDeg1T3-5bYYARmw-aQ   1   1   11396503            0      3.1gb          3.1gb        3.1gb

{
  "_nodes" : {
    "total" : 1,
    "successful" : 1,
    "failed" : 0
  },
  "cluster_name" : "rally-benchmark",
  "nodes" : {
    "GnoFqCaERY6NjPEDe8DmlQ" : {
      "timestamp" : 1768973469464,
      "name" : "benchmark-node",
      "transport_address" : "10.100.33.211:9300",
      "host" : "10.100.33.211",
      "ip" : "10.100.33.211:9300",
      "roles" : [
        "data",
        "data_cold",
        "data_content",
        "data_frozen",
        "data_hot",
        "data_warm",
        "ingest",
        "master",
        "ml",
        "remote_cluster_client",
        "transform"
      ],
      "attributes" : {
        "transform.config_version" : "10.0.0",
        "xpack.installed" : "true",
        "ml.config_version" : "11.0.0",
        "ml.max_jvm_size" : "3221225472",
        "ml.allocated_processors_double" : "4.0",
        "ml.allocated_processors" : "4",
        "ml.machine_memory" : "16466747392"
      },
      "indices" : {
        "docs" : {
          "count" : 11396503,
          "deleted" : 0
        },
        "shard_stats" : {
          "total_count" : 1
        },
        "store" : {
          "size_in_bytes" : 3373455569,
          "total_data_set_size_in_bytes" : 3373455569,
          "reserved_in_bytes" : 0
        },
        "indexing" : {
          "index_total" : 11396503,
          "index_time_in_millis" : 670869,
          "index_current" : 0,
          "index_failed" : 0,
          "delete_total" : 0,
          "delete_time_in_millis" : 0,
          "delete_current" : 0,
          "noop_update_total" : 0,
          "is_throttled" : false,
          "throttle_time_in_millis" : 0,
          "write_load" : 2.765276058985016
        },
        "get" : {
          "total" : 0,
          "time_in_millis" : 0,
          "exists_total" : 0,
          "exists_time_in_millis" : 0,
          "missing_total" : 0,
          "missing_time_in_millis" : 0,
          "current" : 0
        },
        "search" : {
          "open_contexts" : 0,
          "query_total" : 0,
          "query_time_in_millis" : 0,
          "query_current" : 0,
          "fetch_total" : 0,
          "fetch_time_in_millis" : 0,
          "fetch_current" : 0,
          "scroll_total" : 0,
          "scroll_time_in_millis" : 0,
          "scroll_current" : 0,
          "suggest_total" : 0,
          "suggest_time_in_millis" : 0,
          "suggest_current" : 0
        },
        "merges" : {
          "current" : 0,
          "current_docs" : 0,
          "current_size_in_bytes" : 0,
          "total" : 10,
          "total_time_in_millis" : 192312,
          "total_docs" : 9685615,
          "total_size_in_bytes" : 2521234436,
          "total_stopped_time_in_millis" : 0,
          "total_throttled_time_in_millis" : 59202,
          "total_auto_throttle_in_bytes" : 22501435
        },
        "refresh" : {
          "total" : 25,

===== Rally Benchmark Complete =====
