===== Elasticsearch Rally Benchmark: m7i-flex.xlarge =====
Timestamp: 2026-01-21T05:52:12+00:00
ES Host: es-server-m7i-flex-xlarge

=== ES Cluster Info ===
{
  "name" : "benchmark-node",
  "cluster_name" : "rally-benchmark",
  "cluster_uuid" : "J0vkaWXBSVKlrYLEzTfb5g",
  "version" : {
    "number" : "8.11.0",
    "build_flavor" : "default",
    "build_type" : "docker",
    "build_hash" : "d9ec3fa628c7b0ba3d25692e277ba26814820b20",
    "build_date" : "2023-11-04T10:04:57.184859352Z",
    "build_snapshot" : false,
    "lucene_version" : "9.8.0",
    "minimum_wire_compatibility_version" : "7.17.0",
    "minimum_index_compatibility_version" : "7.0.0"
  },
  "tagline" : "You Know, for Search"
}

=== ES Cluster Health ===
{
  "cluster_name" : "rally-benchmark",
  "status" : "yellow",
  "timed_out" : false,
  "number_of_nodes" : 1,
  "number_of_data_nodes" : 1,
  "active_primary_shards" : 1,
  "active_shards" : 1,
  "relocating_shards" : 0,
  "initializing_shards" : 0,
  "unassigned_shards" : 1,
  "delayed_unassigned_shards" : 0,
  "number_of_pending_tasks" : 0,
  "number_of_in_flight_fetch" : 0,
  "task_max_waiting_in_queue_millis" : 0,
  "active_shards_percent_as_number" : 50.0
}

=== Running Rally Benchmark ===
Track: geonames


    ____        ____
   / __ \____ _/ / /_  __
  / /_/ / __ `/ / / / / /
 / _, _/ /_/ / / / /_/ /
/_/ |_|\__,_/_/_/\__, /
                /____/

[INFO] Race id is [7e0835b4-f224-456a-bf46-cf7d817736b8]

---------------------------------
[INFO] SUCCESS (took 377 seconds)
---------------------------------

=== Rally Results ===
Duration: 378.315521438s

|                                                         Metric |         Task |           Value |   Unit |
|                                        99th percentile latency |   node-stats |     3.02837     |     ms |
|                                      99.9th percentile latency |   node-stats |     5.84852     |     ms |
|                                       100th percentile latency |   node-stats |     6.26935     |     ms |
|                                   50th percentile service time |   node-stats |     1.88841     |     ms |
|                                   90th percentile service time |   node-stats |     2.16982     |     ms |
|                                   99th percentile service time |   node-stats |     3.02837     |     ms |
|                                 99.9th percentile service time |   node-stats |     5.84852     |     ms |
|                                  100th percentile service time |   node-stats |     6.26935     |     ms |
|                                                     error rate |   node-stats |     0           |      % |

=== ES Final Stats ===
health status index    uuid                   pri rep docs.count docs.deleted store.size pri.store.size dataset.size
yellow open   geonames vSzpDeg1T3-5bYYARmw-aQ   1   1   34189509            0     10.8gb         10.8gb       10.8gb

{
  "_nodes" : {
    "total" : 1,
    "successful" : 1,
    "failed" : 0
  },
  "cluster_name" : "rally-benchmark",
  "nodes" : {
    "GnoFqCaERY6NjPEDe8DmlQ" : {
      "timestamp" : 1768975111078,
      "name" : "benchmark-node",
      "transport_address" : "10.100.33.211:9300",
      "host" : "10.100.33.211",
      "ip" : "10.100.33.211:9300",
      "roles" : [
        "data",
        "data_cold",
        "data_content",
        "data_frozen",
        "data_hot",
        "data_warm",
        "ingest",
        "master",
        "ml",
        "remote_cluster_client",
        "transform"
      ],
      "attributes" : {
        "transform.config_version" : "10.0.0",
        "xpack.installed" : "true",
        "ml.config_version" : "11.0.0",
        "ml.max_jvm_size" : "3221225472",
        "ml.allocated_processors_double" : "4.0",
        "ml.allocated_processors" : "4",
        "ml.machine_memory" : "16466747392"
      },
      "indices" : {
        "docs" : {
          "count" : 34189509,
          "deleted" : 0
        },
        "shard_stats" : {
          "total_count" : 1
        },
        "store" : {
          "size_in_bytes" : 11646950541,
          "total_data_set_size_in_bytes" : 11646950541,
          "reserved_in_bytes" : 0
        },
        "indexing" : {
          "index_total" : 34189509,
          "index_time_in_millis" : 1975398,
          "index_current" : 0,
          "index_failed" : 0,
          "delete_total" : 0,
          "delete_time_in_millis" : 0,
          "delete_current" : 0,
          "noop_update_total" : 0,
          "is_throttled" : false,
          "throttle_time_in_millis" : 0,
          "write_load" : 1.0483914357897075
        },
        "get" : {
          "total" : 0,
          "time_in_millis" : 0,
          "exists_total" : 0,
          "exists_time_in_millis" : 0,
          "missing_total" : 0,
          "missing_time_in_millis" : 0,
          "current" : 0
        },
        "search" : {
          "open_contexts" : 0,
          "query_total" : 0,
          "query_time_in_millis" : 0,
          "query_current" : 0,
          "fetch_total" : 0,
          "fetch_time_in_millis" : 0,
          "fetch_current" : 0,
          "scroll_total" : 0,
          "scroll_time_in_millis" : 0,
          "scroll_current" : 0,
          "suggest_total" : 0,
          "suggest_time_in_millis" : 0,
          "suggest_current" : 0
        },
        "merges" : {
          "current" : 1,
          "current_docs" : 21863539,
          "current_size_in_bytes" : 5367588333,
          "total" : 27,
          "total_time_in_millis" : 657034,
          "total_docs" : 35659837,
          "total_size_in_bytes" : 9121616760,
          "total_stopped_time_in_millis" : 0,
          "total_throttled_time_in_millis" : 181724,
          "total_auto_throttle_in_bytes" : 34193596
        },
        "refresh" : {
          "total" : 51,

===== Rally Benchmark Complete =====
